customer_id,order_id,total_price
NRIW6,MYZN1,12.11
PQSG3,AADJT,3.43
INYP0,FP9RI,163.89
7VT31,QVPXT,16.04
S4QAC,8816J,11.58
OMW9W,6U3XE,33.18
2UAZO,CSAJW,133.86
R3VZJ,9LZBV,96.08
UU86C,2V1QY,50.60
N4U35,GX6GF,75.88
VPI4K,7Y8M4,5.58
90YS3,54BMV,4.48
TWW9T,4W6JY,35.51
CFZVD,LD81I,8.22
NRW96,M8BE2,8.70
H7LHT,B0SH2,49.95
VW0EX,V9N27,3.18
WVYOG,2Y4FR,18.97
N0J25,X3YTD,122.07
CMWO8,DQIEO,5.32
Z2TIS,V25BU,22.04
57J0S,2SBJ0,24.10
49949,O56YU,8.47
N2IIU,9CHYH,50.22
53Q13,GRYW4,68.56
30QPA,5MXQW,41.40
20B3F,8O7HB,15.48
UZF35,FGCGJ,150.22
V8SLN,6QC43,25.44
FLS0E,H15SA,75.69
TV2IQ,7J5ZE,10.64
KO697,0UG5O,76.05
RUQ46,Q8G8B,22.64
2MCKK,TJ91N,132.82
M71UL,EU15G,376.55
F4YK2,6L1R2,48.48
Z08DT,H98JE,6.00
FTMB8,BZ8D1,28.07
HPAQ6,31XYF,283.90
MW64Q,KOW4J,142.76
LBE3H,QZM66,38.90
XS3NW,8HW1V,213.71
EXFX5,NTFR2,40.44
5H31M,QNOGN,73.98
VXP1R,O31N0,180.34
QRWD9,3ZDY7,7.92
G49Q9,B7RRY,53.70
8XC0L,NS8S8,22.05
IE6W8,BMD58,24.44
Q3ZB1,E9I6U,24.84
069NJ,DVMFP,8.70
52D2G,SXJ53,21.60
74R8C,G1WZ4,20.48
SK4KI,QHRWO,75.82
0YWAS,WNXZV,13.21
BB6O6,GBBL2,48.20
9MFPK,YGP1E,71.84
8H52P,H9GPT,116.60
63SY1,LJ27Q,5.38
ZTY8Y,V1LBH,63.36
S0C1U,3SC3X,41.76
RQCXT,15W7M,250.23
N19D8,9D1ER,38.99
MPW9X,TYCP6,32.12
3YKS3,60FP2,63.60
MX6EH,RL098,85.66
JNMFB,TVSU5,4.46
O8DJC,3RW2Z,30.20
Q16HF,7AWU9,20.46
UOGAI,SGS7S,37.13
N1BF2,FMDCU,53.55
KYNVG,1LODU,40.45
IHON1,NCR23,36.85
J8RJA,I7DNJ,10.72
EGLA8,YECP8,33.66
Q1B8B,J2U27,37.05
66YXI,N07BD,85.40
VQ69N,XXM5Z,104.04
LVGT7,MA5XU,42.10
0HGKQ,ZZISA,25.96
CJEKJ,O9GD9,33.84
GNQ9W,TF22P,20.56
44W80,YTT8B,9.30
FZ9NL,RVPQI,70.38
STJPU,E2011,14.00
I97IK,PU6GC,34.84
O2KSI,9NT0D,41.92
7C18Y,VNXQY,76.93
IVCLP,50MPV,23.10
LS3PK,K77M8,16.88
SUBDE,PZCVW,8.32
ZTY8Y,ST4X3,6.32
5MDLJ,3NNZF,20.94
EE0QV,RZ0CC,69.28
QW53C,O78OD,38.40
9SML8,0Q4L1,11.76
CZXWI,628GB,46.34
PFAHC,0OH0Y,101.94
TPV7J,T4L9P,349.35
74LYH,6J293,16.95
T8C8Z,LLXL5,51.40
V0ELV,MXT5L,6.48
G40RO,NTFDJ,96.24
ZCPMR,PNCL7,120.25
071R3,KMPXU,23.28
BVAQO,8D66H,24.08
RF9LE,EKRGQ,53.01
LV2OV,NNZCN,63.36
M3UCL,AKEPR,14.61
M4G4D,5YT05,26.90
72AVO,V8NDH,8.06
RNDY6,7LRVQ,11.65
4YWJT,AJ10J,7.85
QYVI6,IZMPD,13.44
K3DOV,SHWIO,58.38
MUDY0,TOUJW,27.42
W4CSS,FUYDH,24.96
EYSE7,6H6VB,49.50
UVN6O,DUCCN,25.26
LAMNQ,EAZE1,3.83
FCPXJ,YWC9Q,9.90
07GEY,KS23N,48.72
RUBIO,L2R40,13.62
ZSO30,5MSYG,14.10
QUXXW,F21II,10.50
M4W3N,5WD43,6.82
V8GO4,1DMKA,11.71
EC1CB,VH4F5,20.54
EQRX6,NQO5G,43.75
JYP6W,Q0MMC,48.56
ZUB3A,SCKMQ,18.70
ZZUG5,FNO5G,29.94
Y2JR2,FBBXH,8.96
2IKZ9,ZSI4I,20.50
WKDF4,I3IOT,132.39
K9GDM,MQFMX,51.51
VXMHP,H65TY,5.16
8J44H,ZHWIM,13.96
BVUB2,9GN7S,7.26
SZ33U,S779N,187.77
JKXTM,8D4NN,80.64
SO8QM,O3KJU,29.00
MPWVV,I9LG5,89.70
JT7E2,I7FJK,26.61
C6YYV,IOC5N,70.93
KYNVG,Z7ZQH,9.16
QOCKB,1PQB9,16.02
GNQ9W,45C34,7.80
KF4LY,9A7ZO,4.06
GSY68,R468E,9.51
JDG3M,LVEL1,63.44
AOBYO,W9HOU,56.03
BJ750,MKF6G,15.39
MADTM,KLNO7,12.70
KYHPH,Z8835,19.00
ZMABB,IDL5J,257.67
Z08DT,BASUR,77.13
60Q4H,R47KG,28.30
UB1BJ,005SN,215.43
EU4VM,QKPSI,8.76
QJSQJ,10ERR,17.00
UP2QY,JWXAW,186.67
B0FU9,587T9,193.69
MD7JB,3I77B,91.69
4YWJT,J2YXD,26.90
92KQS,K120P,81.44
XCPVZ,ZC23S,159.66
4VJZ1,A83L5,34.44
PZR2R,FLM4N,49.32
M3RVD,9Z88I,37.28
IHHKU,XLICI,25.06
0W51W,A85FT,70.74
446IP,3CSOV,190.71
XRW7W,IHCRX,106.40
K611F,260Q1,102.30
QQD3A,M1EBG,314.32
4WJ0L,05DUY,11.16
HIC0K,FC13D,180.00
E98WB,1K0VN,9.69
763SO,XWZ0L,27.62
NVXQR,FJ7IZ,56.80
OMOOT,XNIQ5,43.68
BKTHN,3KQLV,49.12
FGUIF,EGKQT,12.37
ZV95X,7L30V,60.76
V8SLN,YD912,65.05
TUCY4,THZOW,14.64
YUB31,RQW5Z,38.88
B0FU9,K8VQS,10.27
M1GIG,DUB0W,1.98
TTFTF,GO1V7,100.94
FHSIF,1G7YS,145.00
DVRKF,BJTI4,4.95
8B7C4,DYP0M,7.66
8A3A4,T89F3,13.05
5JXC0,53KRK,33.36
LDJBW,ECOY9,24.57
FXHOX,61HIO,67.32
XUR2X,5FY60,63.45
TP9AI,HUBHC,9.80
5N5XH,TI57I,63.95
8GYT9,0TF5G,12.57
RUBIO,XMPXI,30.56
IE6W8,9XQWO,13.68
6XW8M,7LEVP,27.08
8I9NF,JY2OM,247.88
CYNR7,6EU2O,173.00
OOHUA,Z6SFG,11.66
PXCKU,93O6D,23.10
QMOR0,6FPHT,109.01
BTXH7,2MZFG,65.70
P5BVW,8UQMA,24.68
MFFDI,80AQX,53.76
OYAM1,SKSM2,144.78
6I2TW,5HXIS,163.80
9WG9G,3E5NC,25.38
X0N0D,KY9G9,61.92
8D763,SXU6R,106.00
HIWXD,VOXOJ,9.45
DJOVX,5RO23,5.94
H7SZ7,558S6,10.57
3AC13,KJJVK,17.26
OYA6C,6B7Y3,42.72
0XLAS,XDU40,94.95
CJ9UL,156SA,39.66
OIZD9,E2JE9,17.04
IWTRH,KBXEV,58.10
4NBXO,E4T78,153.90
O15SU,ONRI0,52.12
5USP8,ZAE1L,24.40
92GOK,AMDVM,49.90
NM40A,4IQMQ,7.28
LHUYZ,MBLQP,169.15
19JTZ,68PRP,88.11
1AA95,N610A,1.72
3AOJ4,5VIDU,42.43
74LYH,2IJAF,56.96
IFJFZ,TPZVS,9.01
IZ1U0,3FLZD,19.40
A0AV5,3CIEG,9.60
7UHZ7,DK9LB,158.46
7QVNR,M2DO4,10.80
SK4KI,DGEPF,15.22
NTZK7,R7P3Q,47.00
AR8YG,O34W9,107.16
9LNGA,G2Q18,33.40
Z6X18,MPVXX,2.40
YIRA3,NSFBT,32.76
UAE5X,X4LDF,167.46
RQT1B,4E4KD,4.95
QF05A,D22N4,18.32
4P9F1,71GDT,33.00
CBRWO,NW3TD,66.96
3Z8YM,LRFPZ,16.56
CAKJ0,9R6E8,78.29
7UWVK,RTHQY,63.48
QO7OB,BKNQY,343.85
ZDVU2,AOTGK,71.07
2XKNW,B5RI6,4.22
Q6LY0,T2GFE,42.38
1QIY2,S2UV8,9.52
J6ASG,Y7PIE,11.69
1DI7W,QNPW2,59.76
VP56C,EZZ2S,46.70
OQWJM,YZA2O,56.07
81ZFI,L6OXT,45.80
MUDY0,MBE37,24.25
MRVAK,P3X81,72.96
M4XIF,F1GUP,130.12
91SGB,SJZL6,13.08
NPPEA,6T4HM,52.56
3NNF7,I7SEB,48.60
1VLAA,P9G9X,0.99
J6YTK,027H4,13.79
XR9JJ,DAM3Q,18.63
K9Z5H,3JIRX,100.21
HMYF3,D5TI5,16.14
B9QER,UB2SY,238.36
1MAQN,ZHLSZ,154.92
6E25L,96MLD,32.16
EYJ2E,KEY71,22.28
PDQKA,RPSPY,73.26
UA818,V80F4,101.55
NRAII,PKGOW,33.07
SWNC1,KVOHD,15.88
S7ZCR,SX9KX,18.63
HIF6V,OQFI5,88.88
7XQ3I,VA9QW,24.68
7E7NO,VX8GW,45.06
ERX5N,VLYRW,38.90
Z7603,6FPTB,30.48
S39US,QORQ7,308.28
C7X9T,MT2DF,5.28
QZP77,CKY7C,13.50
WZNB4,0XHUV,62.25
50OUA,UJPMR,69.12
5SONH,0WLPR,52.30
23ASL,UY3IQ,74.70
2PUAK,SX59F,42.48
W5GOG,UZ67E,86.38
LT4PL,ZLNYB,54.84
HDSGS,WQR7E,7.08
X0N0D,LGBWY,12.98
VT1F1,T8TDU,5.94
IMXGC,IJG1C,5.10
K43L2,53VLJ,13.84
9TU2E,JHBVS,47.10
3MBWB,10QIS,15.96
IHON1,4KMCJ,14.08
G5QFZ,5GL7Q,16.38
ZSA3A,ALRO2,81.54
9RSQX,BMB4U,12.90
8FZE6,M67I7,42.66
CVTAH,ILWU9,39.87
4OHC5,UWNIU,6.41
1WRK8,VC4GM,24.51
Z39EE,D04L6,13.60
9983C,XBSUI,122.93
JGZKI,UHV4L,1.68
K6DF8,8PT65,69.70
NO736,BPPQH,35.60
FAEQ5,E79EF,99.65
KBV9N,DK80F,8.91
7SR7J,Y5TD5,13.05
UGK0A,591CP,82.04
GSA99,6XHDB,245.21
9MHZK,X7KRQ,34.50
JBMUS,4HWHO,136.62
6CZ88,UII1O,41.60
KAERD,8Y7LL,67.26
FZ9NL,27I4K,8.52
AUK2M,9YO71,42.94
8RULI,LSV7C,15.30
86RDZ,7544K,56.63
ZLO2O,OBTFZ,6.25
YSKJW,FH179,13.02
3IG6C,WX11Y,17.68
VMEXG,RGUAO,23.80
63SY1,FRHTB,114.15
XSBPD,4888Y,14.70
IPJE4,CIM01,3.48
WWTCD,RN6BF,25.06
4WNP5,SD8TU,95.30
6CD3L,WW0HK,9.07
UVN6O,YU8T8,98.50
FM7UX,LLF1Z,61.80
Q9A05,77T52,268.69
65ZH1,B2C5K,74.27
B3EMI,3TKUB,56.80
QNG3F,RMPNL,110.25
UOGAI,TI5BZ,42.65
8AVDV,6GDTY,221.22
YYWES,DY63S,23.56
DM1R0,EMFL9,200.30
J00KC,W80AO,233.29
9C83F,FYJR9,20.88
18IO7,WPNXE,11.63
J00KC,OVOKZ,126.22
KQRLG,U1LPU,58.38
NYWLT,5YN7C,68.00
Q9A05,YIZCC,24.43
V1IGF,OGCC1,47.34
BZTG2,1EVIN,51.84
CSW31,F6K9N,26.69
26AHJ,8B671,64.80
N4FWV,WNW27,15.88
JAWDY,QURGF,34.80
XQKMB,GPS2Q,13.15
D00ZW,G2WOO,44.52
JBPZS,PYN61,4.34
HYWP6,7OY2L,185.90
QK8J3,88XE9,98.88
9KYMZ,SRIZV,47.80
ATB8C,WVFV4,108.50
095NV,5ZPZZ,6.24
C0Y7M,U37YN,12.08
GAKAL,NBHAC,31.04
UMG06,7U9O1,3.73
9RSQX,CMX1K,64.28
M26UD,BYLQ2,29.20
8PS1L,24D7L,52.92
XT38Z,WS7FX,13.16
MQTQE,JV025,13.05
YMYIK,U2ZB9,9.23
1UJX9,HFI50,4.22
NLXE6,2IJ5T,1.98
D9EVU,RXBG5,241.92
4C4H5,9KV1V,54.95
225AC,K6XCH,34.72
1DWLQ,5OCTD,191.28
RXYSA,JVS41,6.06
O23PU,2L222,10.85
7J6D7,XHKT2,1.86
E1NRN,GSQ24,35.55
HG614,T9MLE,27.86
SGHSP,QYKZY,59.24
8J44H,GTKNY,19.38
K85P4,59GNV,30.03
L2A2K,YADJI,80.92
I1HIF,1CSQK,229.80
KQRLG,0CD3Z,43.41
JJCOW,H4O43,86.17
OCN5R,ORX3G,17.30
1PUAD,K4YC6,10.88
0W51W,30JAS,51.45
OEI41,8ISSM,25.70
4J7O5,QK94M,99.16
NUB5O,5BKKM,57.94
0434T,0NJAD,62.13
C05AP,3G2TW,49.23
FKTNQ,Z5NO9,50.20
54MD7,OAU0K,67.20
F6J7E,XL7R2,8.42
GRJJ9,OBAJ6,18.64
8XEJM,Z2QN6,17.61
UTU6N,KNMUN,76.91
6QQ17,KLFLT,3.18
XN8HO,YQXKT,39.14
JMM46,WOH3J,80.30
TJ28B,G9XH9,44.01
4C4H5,SM5LX,13.12
R0ZS0,JP16E,180.21
QUUZ8,JLYAE,11.85
UGTPF,RU2FO,28.60
KIBGR,B0R4H,183.24
16YH6,LQ0WW,150.80
GSA99,HYYCJ,13.08
X29AR,1HTIO,65.40
79FLS,226WJ,11.85
E5J5A,X6OYZ,60.60
SB6S3,75UOE,89.04
RXYSA,A4XJ9,8.91
RRFDJ,CESTS,55.39
TRDVZ,HELGK,199.50
WRQKK,3YPFO,136.37
QBCUO,VGX8B,57.92
HDSGS,VSHEC,51.52
PM7HN,WV0IR,103.87
PICUV,U0Q9P,36.40
MX4GO,ZA9SU,91.80
XRW7W,JC35V,13.46
ARP5B,TXPCD,14.28
NGFRN,4PYU7,41.72
JSMNN,IUR5M,76.68
KP5NH,70IGO,8.56
RUBIO,O6MUV,30.76
FPEXT,PADEB,37.05
48PVJ,HS3QM,192.50
59IDB,5VMYP,214.93
UUIQV,DL6A9,74.90
HG6LI,7GAX9,7.53
0W3L0,LX21J,72.64
VOVQW,PT5CS,7.14
1FWQ5,RJBZ6,68.72
0CGIY,U9TNG,51.05
0H632,561PH,4.95
HOKUQ,WNFML,115.54
JN0LG,U03PG,60.39
O2HYY,135VW,8.75
SB4RN,OU9T5,41.34
HJCEP,7BATQ,21.84
BZ6AV,EZ4SC,172.00
PX13L,6H3I6,8.19
Q94DA,7O9UK,19.62
JWPO7,UT88U,100.68
EIGF6,LPJTK,180.27
RB96W,4J3HS,353.10
QXU11,XCJH7,50.52
Y6XVK,FRPF0,22.48
NVXQR,61BXD,36.88
IUNGD,TW2XW,12.12
IAXXE,GQS4I,39.80
3729Q,WPY9J,16.76
Z6CMV,3T000,0.99
5M8DX,BSJ5B,17.47
1NTYV,MHIVC,7.84
HDOG3,XMPCT,78.26
F0JCN,BGR0K,95.72
4P9F1,WWJCK,16.84
W0V3C,QEJ00,36.96
K2TLR,BJPMH,75.40
VU6GK,I448C,10.90
ETAIG,UTBY6,13.76
DSWCB,VOYOM,49.23
N2IIU,VW3VI,58.64
R1CFK,764A8,24.40
CQJP2,2JG7Q,102.48
XWSFF,1EQ1C,35.82
9KB0Q,N2W8P,107.15
N1BJG,VSQ1R,17.34
6F1KL,JLSGK,151.85
7PB94,K1WDC,68.04
MWQLG,V0UXQ,20.08
0NOQ8,4H80N,28.32
0S0Z5,Y4ZSI,66.75
Q3G0X,JTUSE,190.75
DFDAI,5CYTG,3.41
XGIEI,TH4N3,170.94
5A51Z,339PB,15.60
5H31M,6M37Y,144.77
UTNC3,B8URS,146.91
INYP0,NFBJ3,61.20
XGIEI,B087L,39.30
O2UCQ,T183V,98.35
W0S1A,JG197,53.23
BYCXN,WGA7H,83.40
L3Z3K,Y7M78,45.18
YWW1E,ZH6UY,24.42
7G30P,G7QB3,33.68
OV4NL,BE0NX,55.80
QEEUO,6D9YX,46.86
TPXIB,SA6LY,1.62
93T9U,QVEZ7,10.00
DJOVX,JLKRA,102.60
RZOPE,XXL2Q,14.05
NPPEA,OM2JX,7.30
MCM2S,GV6JP,137.83
V9T21,Q3KYW,6.49
EMML8,U62AV,63.00
Q94DA,PATT1,14.40
NRAII,5F5E1,11.91
FY34F,33CS6,27.18
FOAYZ,RKDK2,80.60
1FG7T,DMH13,95.04
RSGXC,RG48G,11.50
TY6OR,E2VYF,24.08
2CZTS,DC1PS,59.85
ECLZ0,WKJ12,11.44
KP2RE,H2H37,212.76
IKRNK,TS92G,16.38
PPECZ,1VLXY,70.70
NYHZC,MV106,66.69
095NV,OOMZY,9.92
XORXN,AW1PL,7.56
YZMJM,G638O,6.93
UGJ9B,ZGKC0,200.86
PVD8S,AVPMI,23.15
ZADSK,XAPRS,24.61
0TFDB,PLQ1W,38.70
ET310,87SUW,66.90
1LPRQ,Q3UR2,9.40
2E5XK,7N9XR,13.29
ZTY8Y,Z6643,4.97
RGB9R,IBJZF,29.61
LL650,Y8JK3,34.52
PTFVP,06O23,16.16
SZ33U,CATVT,16.60
MJRBS,ERW8U,44.01
1FG7T,C45PN,127.90
MM954,TH7U5,9.85
52D2G,73RN6,120.40
QA55Z,86YTT,6.09
ZI3K7,JGWM0,3.88
GHMOP,T5X9F,60.60
ZN6KL,IW24L,86.84
CEZ02,VAE84,93.52
SPU5K,YQUM3,97.20
MJRHO,388UQ,91.10
2VTRQ,EPALM,216.43
U272F,4IVIX,20.10
JDXPX,CFCXU,61.56
DMQ5Z,U7Z7O,14.70
XEK24,RNXVW,19.90
MQDZS,HGYKJ,351.45
O9DE0,3S3UT,45.75
QXU11,J0Y1H,22.00
O8DJC,X1AD0,107.73
GU88F,RGUFJ,14.28
6GC3S,U8QRB,37.56
J31DX,0QVG8,166.22
86QII,6ZKLH,56.34
A4AW1,PUX53,6.45
GO41U,H39OL,3.92
BKP2E,TNRH9,68.64
KXHMN,KC9DD,43.54
K5FQG,UMCRA,17.52
X087B,ZYIQ8,28.08
ARRQH,QLJM7,3.92
WSBWH,ZT5ZQ,6.80
NH2ZF,NXAVL,18.54
2BZ1L,DAZXC,82.40
4O1ZC,H3OKN,24.16
GRJJ9,2HZX1,26.64
S6T7S,TIY6T,141.90
DS39Q,4YB4T,17.52
W5GOG,M9Q50,14.90
EJS8N,ND0EW,27.88
8HSJO,WCV41,273.42
WDHQ0,7E5YP,8.33
6RXFG,8VP5Y,321.57
ICPQZ,EZVEM,26.64
9HAR4,7KLOH,65.88
ZGRHM,SJWAS,23.88
JZZJB,KCNZ9,12.08
KH3BK,JW7EY,10.40
JSX1I,N8SNE,48.75
8YR3Y,TWI5D,16.80
QD7DC,HSBAT,3.02
8A3A4,AHX38,35.49
GW4T1,NSH97,145.82
Q6LY0,6GGWO,86.38
SO8QM,E1TBI,18.06
Z308T,IUUUT,91.68
X4VFD,MD5L3,17.67
5IBDJ,49C9M,27.44
BVNDW,4TY1R,19.40
HC5BE,GFM36,17.84
8T78C,FU2E1,23.70
WMURN,FMNEV,122.98
8IGDA,PXRVU,22.74
58TC9,26NSB,23.64
8T4RF,9WPU4,6.24
EIYQ8,ODHA3,18.40
GRJJ9,2MTNH,67.51
B2Y1Q,OHFYA,38.98
W0S1A,IS7N4,39.95
LW8IT,7ZWZG,131.26
H4L7C,DBDKB,7.56
SP00A,ZIL2V,18.64
72KWB,AT6B2,16.00
HD2FZ,1Q65Q,217.46
3MODL,X3A5G,24.88
BTXH7,J5KLT,15.87
PVILZ,VNVBA,56.02
86QII,7DTJ1,57.68
Y5B0M,NMEZL,19.40
N17HT,8U5HQ,14.40
CFXO7,4HVMG,212.70
XJUVO,GMLD3,27.30
2C3OT,HRI2C,105.60
SH5UQ,ZKA59,39.06
5DX5J,9GH2O,37.70
XHRE3,QI69H,1.06
LIRW2,4TDUO,103.56
HR35R,UAMID,48.20
OEJ30,I6X5B,110.35
TSSZD,FHXNJ,8.70
QW53C,522U1,5.94
RF32C,50EDS,45.14
4C4VM,X6M3A,89.52
VN08F,HKVTC,92.46
BQNPH,DHH8D,28.05
G2Q4I,RMZ4U,10.69
PPECZ,I3O53,13.26
YI7I5,YPRTF,286.76
MIWF5,WY4W6,68.10
7NU74,1YKYK,109.98
EBV11,IIR3K,55.46
514WO,ZHU7V,8.91
TGCXG,NP7PF,27.81
R2992,HD1AF,11.52
QTJW9,GF8QS,13.35
HZUF2,W2PH1,92.00
9I4E7,WI1DF,11.82
K3PE1,75YWR,13.94
W8G0P,MSFWV,10.80
QBG8L,EJ7OF,11.13
RF0D5,3MUY6,5.94
KMK3F,C0YUF,9.88
CP4JE,V6QWD,5.90
N4U35,PUWH3,18.90
7RAN5,PRX2J,101.07
P3JMP,383MP,14.16
E27EG,GNLL9,4.68
J31DX,YE0WW,82.00
BFO2O,8V3RD,34.80
PCN8U,DT3A6,8.91
50OUA,9WG9Y,11.79
DPWQ5,Z8LTQ,80.64
W56Q1,D65TT,7.58
I3NZB,NQYFE,15.48
327IB,JUBTM,38.85
5J1L3,12O05,267.52
4P9F1,1W7VS,29.80
0HGKQ,QE672,54.09
O4HJJ,70EK0,96.66
QYP5I,25SS4,9.90
QQ92M,VQ85Y,3.45
LKXPT,QPMRX,18.70
89RZ8,E3KG5,85.20
URRR0,OGOK9,23.05
0KKNU,BC5TG,23.36
2FIPT,V3UPA,21.66
AUYK2,04945,46.90
OUB9Y,SJB7U,66.42
MOF3X,93AYX,69.75
6RTXU,XV9PG,14.52
25O2S,M45TY,51.76
HOGTV,7JERR,71.92
PGCG6,PZBF1,6.70
ZSA3A,1IJZ8,4.95
XMKU9,4S1IZ,18.15
6VCCT,6YXVG,54.64
UNWNQ,8BTEJ,38.25
WQVIQ,8N19P,7.28
H3DB1,N3J0S,39.12
O4HJJ,TUEQB,14.37
DGGPT,OZXYL,2.30
XLY70,FZ6YX,28.29
GJX6J,3LWXM,35.87
O44TN,6PG70,38.64
YSKJW,XZT6F,6.83
XBLFM,FKYZ9,39.80
MLGDU,R66DW,102.88
JLKPB,JF5JB,4.76
6C3RA,GRARX,4.66
B1OU4,QWRNB,23.05
6E25L,KJ9GK,92.79
YFBMO,BUMGC,44.46
S12XI,HYHDA,114.83
Q343T,U8CQ8,9.83
9WG9G,8V9KX,75.38
8AG19,A1T19,27.75
X307G,47H9H,83.80
Z7M12,62THI,19.54
KKB66,EFRGE,31.38
9DXDA,4Q725,22.60
BB6O6,HWAH1,12.93
50OUA,9J5G3,23.70
YBZUJ,7R9I3,14.79
6491X,JPYNP,73.80
VU48D,MEAZW,5.42
QO7OB,9LO6P,11.28
993FC,UZI59,41.40
4HVAK,SU4F4,15.00
6K09K,4P0S7,40.44
DSXPW,6FKFF,19.28
AQDP7,TDMV6,21.78
7MVX1,U0VJV,50.80
VBHLB,3YKJR,23.23
K3UZB,E8637,87.99
G5QFZ,RUNBT,47.65
UML0P,V8RQ5,55.01
PXWGX,JR92L,278.98
126DV,JCJ8X,183.36
IVAK8,BE5O1,55.58
W0EUV,DD86R,53.80
4FEHS,XRB9M,25.76
6491X,W4AEI,12.09
O8WX1,SSHYU,39.30
PZ83Q,GQV9T,16.94
8PIDX,KPDM7,57.01
9HAR4,WHBOS,8.46
PBPZO,L7DZQ,68.72
D04DJ,5SJ3H,94.84
0W6WO,9U9OT,52.83
81ACZ,Z2YDC,65.70
9Z0B3,GUKP9,32.62
P9FXA,D3G8H,28.56
6U49W,4182G,108.27
JZJX6,GU9VE,22.96
4ZFYI,TGKQ9,339.56
R3VZJ,M90A3,1.43
HKR80,207LJ,43.60
Z53RP,4AZV7,310.40
FTMB8,8K545,56.07
EU4VM,K66W7,20.82
24MWV,9CLV9,94.10
Y9SFQ,MTDDP,25.96
M717J,7HVDY,12.55
32Z7Y,X5LY8,5.36
U796E,SQIX7,19.90
CFPYJ,GYLS4,2.25
F0JCN,NS4C5,17.76
Z6ZB0,PWVFQ,10.62
EEDN2,TYOHT,153.68
PRXA6,DQSDJ,71.79
UZTAZ,MJJCF,4.20
V26OY,18Y7T,70.56
K6F2O,1GTTS,13.56
25M7P,Y413W,30.20
ZJ1L9,DZ0GA,6.36
E0OH7,53UWU,22.20
Y5S1L,FB5EB,16.38
PZ7ZG,01BH1,53.58
7NU74,5Y64I,28.26
54MD7,WD96X,14.64
NP78L,L8UJT,35.85
R2EGR,GUDZ8,19.04
NAKB2,E5EC2,57.89
1VLAA,HOGEC,58.60
WT0WS,4ZJYN,30.24
7VMFA,7AQS7,16.34
2F3UF,ABVDG,65.97
FSSXT,XI4T2,14.76
Y9ILH,Z2K2G,39.92
JWGEJ,E5W73,200.00
KDTLJ,580SY,149.90
TXXXT,E1RLA,23.76
55GU7,66PK0,19.71
62KTZ,61FKS,75.80
LMAWC,B6EZN,65.04
UBJSO,WX4FB,109.44
VSVTY,X72CB,15.00
DM1R0,57P39,21.76
ARP5B,BWRII,46.49
FE7Q8,Y10DU,82.80
NTJ7C,NUEHI,57.60
RNZHO,TEC9R,3.80
OU66W,8VRQE,57.00
EIGF6,2JKZI,25.02
KUWJ4,IV4IC,194.96
TPV7J,P05QJ,9.52
EXFCK,SMWM2,363.05
8IUR5,MH6CY,23.66
R1CA0,PGU73,4.95
CLZXV,KQ1C3,9.79
PFAHC,5G5P6,47.26
B3U9P,NQM74,153.36
8SHKP,P2MR8,11.15
FSSXT,Y6ZEM,263.10
G2Q4I,PD2YU,51.58
NKUGP,TTPR5,1.75
RP5FU,YGZHW,57.21
TFDGC,GCNFK,46.30
54MD7,LGORF,8.19
1C8ZG,9M1LQ,15.64
C05AP,VQOGW,126.96
JLJ48,NV0FT,189.72
RDMDW,Z7AC9,25.40
ZVQUJ,YN7GP,122.04
JKCG6,JCKH0,19.32
PW1LD,RVJ9Z,32.58
AQ3IX,KFPM0,89.10
VNJ9U,8CHQ9,8.22
8SJGW,N7N7A,10.80
EXFX5,DMFK4,60.90
HAAGO,NGDL4,50.05
O139N,N1YB3,36.70
3WKCP,LM2LA,54.86
4MSS0,8YUL5,2.91
GA4M4,CHYUE,77.50
YSQII,E657Z,37.44
4YWJT,TPCZ0,5.94
Z1TRU,SL2LP,51.84
KBV9N,VW9BG,81.13
UU862,5BXMV,45.52
Q3GD0,7P3N5,51.57
0H632,VWPPB,27.72
K3DOV,9HIV5,18.30
VC0FQ,7YVR0,44.06
PYWOH,19HPR,3.82
V3ZCW,Y1D24,162.77
PSRCH,L3NQE,16.65
PRQD4,ZIIUJ,25.60
JRNWX,NUK98,73.02
T3730,2JBX6,25.56
9G9AB,ECB8Z,42.03
3PB90,HUR6J,3.68
474G2,T6V2E,36.06
TRAN0,B5209,43.68
OI9CL,ZZOUY,11.56
OV4NL,5AKB2,6.46
C61JO,HBUL4,74.10
4J7O5,FM8JI,40.20
JWPO7,IB883,216.82
SO8QM,BZ97C,11.48
K30OG,YFWBR,51.37
PZSUM,XUJUM,31.86
S7XP9,YJBUN,19.62
2IKZ9,8ESG0,60.40
ZBJS7,7ZXWC,9.90
JD9UZ,NPVOA,74.05
UELNO,YZ1VH,14.28
OEJ30,P7G3O,64.98
DT13Y,ZWWX9,10.60
HXAOZ,8XBA9,72.45
KYBF4,YO56R,125.58
EDPIC,UX9CO,24.39
5XKEO,Y46RI,13.60
CVRB2,TUIW2,14.84
T8ZMN,DMHRM,13.58
D22J7,3DTIZ,51.08
NJG84,214XB,273.69
TPKLY,FTUI0,41.43
6YW9B,2AKK8,368.73
JKJ3U,FKI0U,88.25
E5J5A,F0PJ2,35.52
9AM40,N3FJG,45.00
2VTRQ,GTGNV,4.95
X647O,570QH,179.13
0EFML,4OOTB,40.80
WUR65,OCKF4,96.89
DFPXK,R80HZ,114.12
ED86E,5RPYC,77.98
O710H,92DY8,74.58
GRJJ9,5LVWW,63.35
