shopper_id,order_id,item_id
6OZK4,ZWJZQ,Z1AE3
R9YLM,MWFDG,ZGJ3U
R9YLM,MWFDG,ZSGYF
BQV8F,YCI1S,3TM8E
YZNCV,54C2Y,QDQ1M
EIH2J,YMFYG,K2P9T
0DDBE,ZKBCM,INEE0
RL94X,5PELV,QHLZN
N19D8,T6OJK,UWFJY
LAU7S,EBGJP,6NVTP
SPU5K,JLZ1C,09XNG
1IVOT,THA0N,GNZHB
1IVOT,THA0N,TLZ36
SM9YZ,4YSST,25YMW
SM9YZ,4YSST,OCMZ3
SM9YZ,4YSST,GWKGB
S7XP9,W8S2N,03W01
10UCS,AOTLT,T3C9P
AVLMD,SW6PI,FMZ1Y
ED0SR,0618F,S2SPT
ED0SR,0618F,WNCV3
P0JYO,QTDA2,AP299
P0JYO,QTDA2,00L1R
ZFJ38,U2C4G,FURHM
FGHGJ,KMOAD,8KKR2
LDP2V,W3PLS,0RI36
A0M32,WBCX7,633YE
A0M32,WBCX7,2XROM
A0M32,WBCX7,AYRBN
A0M32,WBCX7,KZKSP
IVCLP,NE1FZ,PX5V4
FOQZV,9XWBV,XHV8N
M4XIF,9Z3KL,MK6WH
I8SUU,UBGGI,KZLJN
LAU7S,0UJW2,Z2NB1
BSWQN,JBBY7,G4POQ
BSWQN,JBBY7,ZIMMF
3E6EG,Z2RIW,SSO5Y
3E6EG,Z2RIW,B74D9
K87YL,XL9QI,6KV2R
34DA5,EE8ME,4MCOE
34DA5,EE8ME,CHN3B
Q4U0S,3MXR0,R2CRH
1ZB21,2KP5B,LFD1V
1ZB21,2KP5B,QGBFI
1ZB21,2KP5B,XL64B
1ZB21,2KP5B,8SDBP
U5POR,07V7C,FPFU0
U5POR,07V7C,EG6PP
QU4A9,W6BNK,0Z929
QU4A9,W6BNK,IMQNO
QU4A9,W6BNK,VTM7O
QU4A9,W6BNK,T4WDT
UJONB,7A93N,FO1OV
8GTD0,53L5Q,5D1OH
QIHF4,6J35J,59MI7
DHT4W,C4Q39,4USV4
V7XH3,DKEXL,QCHBV
V7XH3,DKEXL,QPP5N
X8M8Q,UXRUG,NV0AJ
8XEJM,0TFAH,NRC9V
8XEJM,0TFAH,A9QGL
8XEJM,0TFAH,S65TO
8XEJM,0TFAH,1L87L
8XEJM,0TFAH,6AC8G
8XEJM,0TFAH,198JA
KIBGR,0LYRS,E10D9
6VW4T,G4FQR,A70Y2
6VW4T,G4FQR,1OXGB
OVU9W,79YQR,31HQB
103IX,UX2SU,O0ZOM
103IX,UX2SU,GU37L
103IX,UX2SU,E22G7
0FS6I,1VRSY,JTTPF
MH5MG,7RXOF,UYN8P
79FLS,VU9D8,9U6HS
I8SUU,BF4IC,5806J
I8SUU,BF4IC,TR0L6
MRCZZ,AR6E4,05S9T
STJPU,496N8,7L7RL
V4O3W,4SH5X,ZXW9H
V4O3W,4SH5X,56339
V4O3W,4SH5X,4JU84
SVT7J,CT9EX,0275D
8VJJL,4CDYR,U8JOB
8VJJL,4CDYR,O951T
PDQKA,OU0VG,JGIKC
OTHL0,UD70W,1GW8L
OTHL0,UD70W,GQBGJ
FBB4P,W7O44,J1JOO
53DQU,KWGUT,MPVZV
2Y183,38OFX,MN2PA
KUGE3,H4R7Y,UC2VY
KUGE3,H4R7Y,5JA6H
KUGE3,H4R7Y,8L3Z0
KUGE3,H4R7Y,N6LLU
5IIYT,U728X,LLH0Z
5IIYT,U728X,VLNKJ
5IIYT,U728X,WD8T1
DHT4W,MD9PG,ZBKH0
9KTIK,AV7WG,X38JD
04H5M,T1U3C,WYXAK
EHDIC,LVXVI,KZMXU
EHDIC,LVXVI,DVZQ3
EHDIC,LVXVI,QV6BA
EHDIC,LVXVI,6VMTZ
FZ9NL,5AL8G,1G0CY
6YJBM,PN09S,P819D
6YJBM,PN09S,OCTDX
0GW2Q,JQ9ES,X8WST
0GW2Q,JQ9ES,72N0S
UMA79,V8DF2,1M4IB
UMA79,V8DF2,WY3IG
DSV00,3W48K,X7TQK
MPSWT,SHJAM,VL70V
MPSWT,SHJAM,AUC2M
MPSWT,SHJAM,WCGD4
ZTMRS,0JK8W,12KRN
Y7N2U,OTR0H,0316V
MPSWT,Z4AOX,1QE4C
MPSWT,Z4AOX,XZI2P
TCIB2,SIBUR,TBH4I
ZTMRS,UT5ZZ,JYPXU
FE0SE,V9DD7,G2CWR
LI1MW,TVX1S,3FQLO
2Y183,ZTC0T,FGULY
2Y183,ZTC0T,QWPN9
ZTMRS,DVP5H,KZ1RC
CZH0H,UX7N1,B7JJA
S61GW,9UL9C,RWMO1
S61GW,9UL9C,DSTUG
MPSWT,Q4UHQ,OJKW4
V3IKV,VOXMX,YAG74
FDB35,H6X7U,OV23O
FDB35,H6X7U,L8XDL
NRW96,Z55AI,K5SAP
W8G39,2NSHK,1R3QW
T6YDW,NK8FK,S2PN9
99NKZ,YK5WX,I791M
99NKZ,YK5WX,ZUYX5
RP5FU,XGXDN,KI8QQ
RP5FU,XGXDN,7H24T
RP5FU,XGXDN,ACAKS
RP5FU,XGXDN,KQUE2
KB3CZ,7B0W6,S0V0M
GQ4X5,HXS6L,WN29D
W8G39,BV3I4,58MBA
W8G39,BV3I4,4PDC1
3JYV6,K5FOU,0XMAQ
ZDHL6,WO2QY,REDTW
FOQZV,ODQGU,9UB84
FOQZV,ODQGU,UMO6K
C2MTX,JMNL9,2M5HF
PJ84C,HOG2L,I345S
PJ84C,HOG2L,DXT8D
UUR4D,F0WDL,LOS0F
PCN8U,2Y8VP,V8KR7
PCN8U,2Y8VP,WLE14
2AHQ9,D64AK,YLVEO
2AHQ9,D64AK,61PUV
2AHQ9,D64AK,GV0BF
2AHQ9,D64AK,BMVR4
2AHQ9,D64AK,DBIT2
2AHQ9,D64AK,PYZRY
5WPF8,YW4LC,8YR75
WJ8LW,SIQOJ,1KHNM
WJ8LW,SIQOJ,37ENM
QJLGQ,51IZF,PO3HO
QJLGQ,51IZF,P8G7M
5WURH,HXTNP,QQ6N6
5WURH,HXTNP,A5UXW
OTHL0,PSG0N,6Q9UA
D53L3,RD16X,15WFO
NJ1VR,2G4H7,CLTY5
V4O3W,BEP6I,LIB7U
M46OP,28BMH,J5UK0
M46OP,28BMH,FC5G1
UKPH3,8BN1H,3T1AA
UKPH3,8BN1H,OPOLL
UKPH3,8BN1H,WMEBT
VAVGS,0BZP6,4UUGN
U04UU,QMOBS,RE6V1
4GXAV,KAJH4,OLZV5
LDP2V,XNUSA,8HYPI
HKQJE,GTN47,MGVP2
S00SO,FP811,QR665
S00SO,FP811,4EXSJ
3E6EG,3EDL6,E2IDK
N5LM5,X07EK,2DIKY
HW4LH,F6CHI,46YTL
G80XK,LZRMS,RFP00
5MYL2,6IUJE,SZB1J
K4W5W,NJ9SN,F2GQ6
IJPJZ,H9DTT,IFKNI
0P5W0,VM0NL,GA7PJ
MGXF5,SZ0I7,9CLDJ
MGXF5,SZ0I7,N1O3Y
U3YPO,V97MA,EVWNQ
XQ4LX,W7B3Z,R3DJT
PNM5I,DUIOQ,GL3Y7
37JFY,YJCLK,P0JP7
13W4B,T9W77,JJ6JX
MPSWT,AYQGT,ZKMNG
MPSWT,AYQGT,1XV10
KI7S1,55MQ5,YZJM7
KI7S1,55MQ5,K9AL4
KI7S1,55MQ5,7A6UT
LPT1R,0I46T,YJ8MX
Y8RD9,WY9JE,C616K
ARGSG,FKDNX,UA3DA
FPP2X,MTK9Z,XM5RY
FPP2X,MTK9Z,FEC1M
AVLMD,V3ROZ,DRQ20
6ZJBP,4Z4GR,11TAM
JX1EP,P222C,PPCL7
QMICH,UDP96,GU3IK
R5Z9M,UAR2G,U7K4N
5GRXX,HHC2E,W42O6
A0M32,G7XOF,YQ4LV
5IIYT,PYN11,VD1BC
ALLL5,NBXLL,D0UBB
UY5CP,8YO1S,CLUQT
O9T0E,PSISD,VE0YM
MH6XI,Y6KOA,X0JQC
ZZUG5,L6QAF,ZS1HD
PDDTU,L2SWD,TKVC7
PDDTU,L2SWD,UR034
PDDTU,L2SWD,TBKA5
PDDTU,L2SWD,JR7TI
708R1,1N0IJ,BBFV5
JRV1K,L6G82,FQ5D7
JRV1K,L6G82,FCC6I
7P6RO,BLUKQ,86CN1
IMF2R,EY8JD,KDPWZ
YHX9I,8WKQX,GH64P
YHX9I,8WKQX,CKCCY
CATKZ,ZSRW3,88RDU
LO7O1,GSVNP,ZHUOE
P7GNB,Q3LL8,T31HH
QFT7M,VX5PF,C1PB3
QJLGQ,4V0DK,H0VOP
ZN6KL,SEFP9,KK6O2
IB3BY,8FLXE,T85LN
S3DHH,E97A1,C9KHO
S3DHH,E97A1,VPOGQ
PCN8U,40EWL,47Q3Q
KMD2W,UVDQQ,HPDSA
XDA65,YICL6,NGOUH
VAVGS,7RSK6,AIPV8
LDCXZ,7GUYV,AUKBB
LDCXZ,7GUYV,3PDP6
LDCXZ,7GUYV,G5JQE
W8G39,ZJ0UE,H648M
ETC9P,RK24J,OU1B4
7RR7Z,DUOG4,E1WNT
NN4YR,EU0N0,ES263
NN4YR,EU0N0,WAZ6B
NN4YR,EU0N0,UJ426
3S3RA,G052P,75EUJ
J6W0N,QGGAB,521O4
J6W0N,QGGAB,9F2DD
GMF1S,1CB08,OZAPP
GMF1S,1CB08,RPPFC
HMAL6,99AHJ,0VLN7
S8FF2,HGISK,UD35K
SJIR7,XX5XT,G8VVD
R2EGR,BS6KV,GQ4QX
R2EGR,BS6KV,UJ9ZZ
Q4U0S,VKKZN,88TF9
Q4U0S,VKKZN,B0EX4
PM7HN,3Z4XZ,7RV4T
PM7HN,3Z4XZ,704P8
TTGZ0,WNOWU,L8Z4B
TTGZ0,WNOWU,ZI5Q3
TTGZ0,WNOWU,OMY3M
3C98L,7AT2B,IG9F1
3C98L,7AT2B,1A730
JM7HO,U3O8O,VP7ND
LYKT0,6MAU9,FXIAC
VO36E,5D12Q,O2G50
PSNKL,ORQG9,8KBUW
PSNKL,ORQG9,22TV1
KYDVM,5YKCI,NC0JM
M73C3,8X9IE,B33V6
V3QGW,0AV1M,NZPJH
NM40A,OVS9P,YOZAM
7WK8W,6AIW2,9LXCG
WTJMD,0HJPT,N7TYM
5K4EO,LV3ML,Y738D
O4WTK,YT0DR,CCGKJ
ORDVS,O82C5,N5HFQ
ORDVS,O82C5,8P80B
PO8AI,3E7SP,GWRCQ
EIGF6,N0PF0,2FFIO
EIGF6,N0PF0,DQ096
EIGF6,N0PF0,5TBWG
TSSZD,Q5TZT,CG2IO
QEEUO,17YG6,XKQRE
C3IED,SZ10D,M43S0
8XEJM,DK4HX,KBGO3
LDP2V,4SC0B,BX6HD
E98WB,H4VT8,FXUQ9
N19D8,0ABY9,BAQ86
2445R,NX0M4,JCGD5
JXM68,OMPOJ,JMREP
Y8RD9,QJOSN,LXHJN
LWBDM,GDBNA,U755F
LWBDM,GDBNA,ES0RC
63SY1,ACK3P,M09LO
B7KXS,LPL0I,5FNSJ
TCIB2,XK8PV,RJS89
TCIB2,XK8PV,J8LNV
13W4B,2SBJY,DQJC9
YFQA9,9OXAU,FGXE1
YFQA9,9OXAU,A5UOH
M4XIF,7CM99,2TVAP
M4XIF,7CM99,1YURS
TOC4X,G7JU7,AGBZ3
CHAIU,IDQ6O,JIY7F
Z0D2C,JXIOX,93KL6
0FS6I,K7TYQ,QM81P
0FS6I,K7TYQ,EE9HQ
0FS6I,K7TYQ,YYLWE
4USTZ,UB7MZ,65QDH
4USTZ,UB7MZ,5O0QF
4USTZ,UB7MZ,S1X0M
SPU5K,L59O2,NMNUP
PVD8S,4B83N,LFTME
SIKQI,Z249R,3RQ3M
VAVGS,OILZZ,SRUG1
VAVGS,OILZZ,BTSF7
VAVGS,OILZZ,N4NPH
B9F3A,UAVYK,U2GEF
CNPV2,6YR5X,NTPE8
3E6EG,PVUJ5,TW2J3
3E6EG,PVUJ5,OOUT5
7RR7Z,3GO2H,LDWHF
WQVIQ,O62PS,1TS1H
EQS4S,N4LLF,UBL0U
2Y183,0M53P,H3Q01
2Y183,0M53P,0CB6F
AF94P,9NH9W,LK72N
8PE3A,FEMNS,YSE6N
VDCQO,XNETN,XRRSF
4RQZU,T6EPN,TT4ZR
Z0D2C,VSFEJ,PT95Y
8SJGW,N3ZFD,YURB0
KB3CZ,ZFAD1,4ZWP6
Y6A6U,BM9IU,4KIW5
NM40A,4M4F5,P8SID
AVLMD,QYQO1,2OH5D
JIKCP,DILPL,39CWK
JIKCP,DILPL,JFXRY
L9X7F,HDZZS,CN0PO
RRZQK,R0EUL,MMOXO
QEEUO,NRYTX,R6GOS
NQ93S,ADGD7,WLVO1
NQ93S,ADGD7,2YO07
R5Z9M,7REET,JE7B2
FB546,9L13T,DBYCP
U6FGU,I6WKO,UXAVJ
U6FGU,I6WKO,ED65S
U6FGU,I6WKO,AU5WA
KJCO8,UPWPC,E68CX
KJCO8,UPWPC,QBS7S
R47CP,I0O2S,2LCZW
3JYV6,J4AA8,K6EVQ
QFHUA,91WHE,J694N
NQ93S,CNO5W,BDIVQ
K85P4,AHK7S,IRKDP
UNWNQ,5C8OI,TFQYC
C2MTX,DATOU,YPRB9
YHZ34,4YUOT,3V6DF
YHZ34,4YUOT,Q0JYZ
YHZ34,4YUOT,41PF3
IANX5,4NGFY,65UWC
IANX5,4NGFY,3P66C
IANX5,4NGFY,0HZLP
IANX5,4NGFY,ZO1GF
V4O3W,4NPL6,P2TU2
V4O3W,4NPL6,2ME9W
U2ES0,VPH71,VVBZI
QFT7M,RIKFB,20OL5
TYKGO,XAUUN,E3841
TYKGO,XAUUN,GJECB
ANJMP,4N5PT,XZE5Y
YNMFG,7JU4C,KFO9W
BCS4T,0J5UQ,SLKGC
JIKCP,9CPYQ,2V24S
LPT1R,XTR8V,ZBSB4
Q7W81,52JYD,MUJ3M
Q8ZPT,A4VJ6,AVTZL
K85P4,WRW2U,HA1CR
763SO,LFG37,NID1R
N57J4,PBJ43,DYGBN
N57J4,PBJ43,SK8IZ
5RZTU,VIAWU,ATU2X
VOMZD,0AHDT,TWUH9
NPEGC,ZFQV3,WKV69
A0M32,8S48O,NBSDL
0P5W0,O1AG6,31974
0P5W0,O1AG6,II9TI
UNWNQ,U6UG0,NDFSV
9CS1N,APB7F,OVN3N
FTMB8,1CJFL,SUHC0
MPSWT,BTT6M,62RHU
MPSWT,BTT6M,4MUFY
MPSWT,BTT6M,KG1G9
9CS1N,QHJJC,U0VOZ
RNZHO,Z0O89,SMLDU
RNZHO,Z0O89,V07UN
3CMJ3,SK5I0,2NVP7
XRCX9,SK3JJ,ELU64
K6DF8,OX7RD,JZ7EQ
1P85K,D94BA,N4XD1
MH6XI,FTB37,QPMBS
MH6XI,FTB37,D4SRZ
BD8T1,TFDWZ,C1L47
J0O6A,T7L7C,ER4VY
D53L3,ME4UK,0LIBP
U1OPI,0M5AT,C26YO
1RBTZ,2P5RN,IJH1O
DZA2N,EWSET,FWH7A
DZA2N,EWSET,6J8L3
DZA2N,EWSET,0L4WZ
ZUZ1G,JZUE7,K5T69
RGA2G,JQONT,B0CK6
QFT7M,WC59T,I9F2D
QFT7M,WC59T,97B7U
IZPBR,I4A00,1FQ4F
IZPBR,I4A00,2AM3Y
63SY1,BGGVO,8YJ98
6WTO6,LDNAM,R02LR
PLLM6,Q8VSL,6L9BI
5WURH,NSZ3K,UP9P8
I3NZB,3FWE9,8J8LX
4LKTD,WM5V7,LYS3X
7POXW,RCTJ4,PJEWG
NRW96,74E92,UUO2E
NRW96,74E92,9MH4G
8O0WG,IVN28,7TMVK
8O0WG,IVN28,LG53F
YZNCV,63CQ2,07RT6
YZNCV,63CQ2,DXM27
JIKCP,IW0JJ,470GO
WQVIQ,HTGZF,KA6DQ
WQVIQ,HTGZF,56CSZ
6ZNYY,MBX33,QRX9M
Z6X8K,W54PB,U9S6U
LWBDM,1KEKZ,9W0BH
LWBDM,1KEKZ,EOTA7
LWBDM,1KEKZ,A43MX
TXQUR,TI108,M6OIQ
TXQUR,TI108,Y9CQ8
2PUAK,6KZ8X,BPPO1
GA48D,I269D,01MIL
HJEFN,4TI5W,RPOZT
UML0P,SZYIP,QUC7E
K87YL,XKIOY,JUYQY
JIKCP,AXRIJ,NR0JH
VT1F1,CB148,T2H7K
3E6EG,0WNC8,TVMMW
HMAL6,SDH37,L37Q8
D9XPV,IS1MX,RDPRZ
D9XPV,IS1MX,6R0GU
D9XPV,IS1MX,XBG31
N57J4,39ULM,287AG
N57J4,39ULM,SLMWB
1TMXQ,5LQGN,JCFXL
1TMXQ,5LQGN,YF3B2
VOMZD,RN2ED,SSEOC
GU88F,E1GX9,AMQC5
4NBXO,WSFRF,WPGAU
IVCLP,5EZBI,691QN
IVCLP,5EZBI,CFTPG
6YJBM,HNIQL,YNSX6
6YJBM,HNIQL,1Y3IF
NRW96,NWW4F,W63WU
XRCX9,KYBHA,0VW8Q
1DZEO,5WV6S,265CA
1DZEO,5WV6S,REE0E
F6J7E,J1AA3,KINN0
F6J7E,J1AA3,J5XPG
SJIR7,YRI35,Q3QIA
SJIR7,YRI35,440FW
SJIR7,YRI35,IFA0A
SJIR7,YRI35,32K8S
2445R,VGI00,66ZVW
2445R,VGI00,F8C1X
ZZUG5,2O9NT,YA7QL
8O0WG,89IF9,4YE6F
SK4KI,SAYXU,IE6FE
HVVCL,C06Y8,XGPR7
HVVCL,C06Y8,YOG59
HVVCL,C06Y8,BZMGK
K87YL,HVWVS,XI746
T6YDW,MNB63,KMSC6
KXAQM,EQMMP,XEOXF
LWN92,HMR0C,2H64O
QNBDK,OS9I9,3HLKC
QNBDK,OS9I9,JROD2
PCN8U,LQ912,ZQIBR
HC5BE,D256X,8F4GG
PCN8U,PCYQ6,5Q364
ZMJXU,5U2J2,M0I4G
VMW5Z,09OC0,DZK9O
04H5M,M6NOZ,E41ZP
04H5M,M6NOZ,NURAC
CZH0H,600CN,MJ77D
9YE3S,CCB60,9FM7H
9TPRV,65G07,OCKQ4
Q7LY1,Z4DBC,V1V43
ECOXA,J5GGH,MTDQO
A0FJW,Z4M8D,35UES
A0FJW,Z4M8D,Q6XQX
A0FJW,Z4M8D,NAMQR
7A988,CTYJM,DJU1X
ECOXA,3V384,S355S
ECOXA,3V384,XAYSV
NTJ7C,PBOV7,XJ6WE
3KPKZ,EAFBT,VNROY
OOHUA,JI11Q,SYCBL
23DVK,9GKFE,OMIJZ
ZHTQ8,KQR51,9GC6U
8SJGW,DQA02,6C24D
A9FZY,QO9WP,P5TRX
A9FZY,QO9WP,M6546
EHDIC,WNCAN,W2VR9
C9KK8,HGUEY,1E2Y4
RUQ46,W7H45,AFKO8
SNZVZ,F68N7,ULEDN
SNZVZ,F68N7,ROB1X
QFT7M,Y1IGC,VFXII
1QK4D,6KX5K,7KKW7
CU0NU,2VRQD,QTM4M
V6PGR,KDVSL,AGDO3
V6PGR,KDVSL,9X5JV
V6PGR,KDVSL,9G9XA
V6PGR,KDVSL,D0ZGL
V6PGR,KDVSL,7C0BN
V6PGR,KDVSL,EQE23
8O0WG,WAZ8S,WMR1R
DHT4W,Q441A,GK9L8
B64DW,T9VRQ,VIP6X
RQCXT,07M8S,B9D59
QONFU,LBJB1,676P4
QONFU,LBJB1,BAX78
KB8R8,SOWBT,D6C1R
TGLRH,IB16F,C3XMY
SE90A,2LG84,6GWM4
SE90A,2LG84,N0V50
SE90A,2LG84,AAVL8
CNPV2,TX6B3,O2O09
CNPV2,TX6B3,Z93V9
CNPV2,TX6B3,U4AGX
4PEFS,PUC4J,MUOU8
6XW8M,ILPC8,CC38B
6XW8M,ILPC8,O66MX
S8S8W,AKMKG,B3CCD
MPSWT,PEPTY,X207V
MPSWT,PEPTY,GDBAD
K5365,ZAN6U,V5H04
K5365,ZAN6U,21U88
UNWNQ,C75TZ,2H5XZ
P7GNB,EI09G,DKUOI
8NXJS,NVPUW,VDI4I
KB8R8,4VHTP,PNQZK
NM40A,U0MNF,XHSLS
I98W9,CVVRI,F33D7
ZUZ1G,7R3QV,L65X1
OWDJI,0Y1U4,FBF9H
IANX5,IDUIU,I71OX
OMW9W,TAV8M,RN41M
BSWQN,M3H28,DPALK
BSWQN,M3H28,QDF1P
28VDN,OMYF0,AUFXO
6ZJBP,MT5OG,X1J4Y
0GW2Q,32C3V,LEZR1
0GW2Q,32C3V,CZJLS
RA2FG,3CX6T,27KE8
RA2FG,3CX6T,F135B
STJPU,XWIPX,LQQP6
STJPU,XWIPX,W0QJO
TTGZ0,YOAPR,0923S
1UJX9,E5M79,9LCCC
8I2TB,LJVJO,T45TZ
GSWLM,ZBUW5,YZYU0
KIBGR,5NG7F,Y1VHZ
KIGAN,16FM2,QR63R
D9EVU,8ZZU8,WFDPY
D9EVU,8ZZU8,HWBDC
PPECZ,A0T2G,ORPT6
16YH6,B4NZC,BTC7P
16YH6,B4NZC,1ISNO
1T39Z,NY92M,58X6P
SK4KI,KG65K,SUQ6G
R5Z9M,LJISF,Q7GDZ
0CZE6,6N9XF,B50NE
V35TG,M8669,GCDHS
2VTRQ,7T293,TWOYB
5WURH,L0E8K,3LCAL
Y2A63,MXHYK,NCJP2
KY1VR,SF0B1,ZAQWP
AIX97,ZYEAL,FR5D4
UUR4D,3BN51,U2V60
2KFTE,TFT67,RVEWE
2KFTE,TFT67,BUE7W
DSBX4,5YKNC,UCYFY
23DVK,5ZOAU,VYW3F
E27EG,VDNX7,STVUA
0TWYI,LKDXL,TZLIO
0TWYI,LKDXL,5YTPN
FGXTB,TXSAX,FM7ON
RSCP9,C8IQ2,AADCX
B1EWB,BXSWW,T80J1
6Y9PG,RRGMJ,075MW
6Y9PG,RRGMJ,LA693
YZOY6,W5IMA,HQLG2
FDB35,0UFNM,GS3P6
MK7BI,TGU0O,94S3I
NTJ7C,4EN43,0YLPF
NTJ7C,4EN43,AEZE1
RNZHO,KTEO3,VYEZJ
6OZK4,P8UVU,2F663
8SJGW,BND8R,BFNEK
8SJGW,BND8R,B8BTB
8SJGW,BND8R,7QD1W
V4O3W,PSDI2,8UF8G
JBJWZ,3SXP1,2Y0RF
JBJWZ,3SXP1,HVCF6
DTFF0,MAQI0,FVDQD
708R1,L4WBA,V2RO7
58JA4,N2BCR,B16GS
LWBDM,OEG8H,TU7D1
Y6A6U,Q5MM5,QY3SI
AIS2H,UT1MC,5ARH7
1ZB21,YMSN4,OQAYE
1ZB21,YMSN4,M6409
IJPJZ,D5OA8,3TKWG
W2ACO,ZY62X,XUKNH
DUDPC,4P7E1,F3LT8
J6IND,MC9S9,DI1ID
J6IND,MC9S9,SDCHE
KMD2W,TIC78,3FJTP
96F4N,8382T,2L7ET
LDCXZ,2R4RT,RNTO0
LDCXZ,2R4RT,1QZNF
4USTZ,SK3UZ,WW6XH
4USTZ,SK3UZ,OXUDK
4USTZ,SK3UZ,H8WDR
3SXSU,GNK8W,LU5GH
3SXSU,GNK8W,5WPYB
3SXSU,GNK8W,A8TYV
P5RJ4,I4AJ9,B9MLU
ZZUG5,22IYI,RIPIC
ZZUG5,22IYI,ZAYBQ
DTFF0,YGAL9,ZBJWU
DTFF0,YGAL9,5JUAT
2Y183,6Y87W,GHUI6
2Y183,6Y87W,FRSKN
VW2PP,927NA,DF9RO
7RVJN,ED6VU,JBIYH
WYX1E,MZBKB,GV25N
WYX1E,MZBKB,B3OLV
R2EGR,ZI53Z,38IKL
00WNZ,UCQCC,S8NFG
GUSJG,XNZDA,J6Z7N
CVTAH,6CDTH,PKHV1
CVTAH,6CDTH,NEPQU
CVTAH,6CDTH,WRL2K
CVTAH,6CDTH,FFYW9
CVTAH,6CDTH,2LTUF
TP410,TH3CJ,76DOY
TP410,TH3CJ,7ACES
3CQPI,2478H,OY2L5
NTJ7C,U2D4N,4R45Y
VIUXI,QSXL9,RZIDO
P1S6R,1Z8HD,BDBNW
GS65P,OYR4P,03NDQ
RNZHO,BCSUW,YYY71
IHK1R,DU9JB,JZJZQ
FPKSJ,DTF8O,VCARR
BXCKT,0MBTI,22DL2
BXCKT,0MBTI,BDIWI
DHT4W,J6DX6,2YWEK
DHT4W,J6DX6,7ADHB
IMF2R,MM2GY,NNS7O
IMF2R,MM2GY,M2NEG
DMR7G,1E4PQ,7LHRL
IJPJZ,B8MWA,C2NBC
IJPJZ,B8MWA,FNMU4
FGXTB,36WDR,PUOJ9
FGXTB,36WDR,KED78
FGXTB,36WDR,DL0T3
00WNZ,CQYVG,B2NRX
00WNZ,CQYVG,FRBXE
00WNZ,CQYVG,U4FXC
AISUN,2QMIY,RSJT1
7NH4D,65D4U,NMJ9B
6U497,MV29O,5RXPI
T6YDW,C7L74,FPE9I
KVCPU,R6XGP,F51FC
I8SUU,IFWFI,1QPTV
YHZ34,YS5H0,3GILR
763SO,V03AK,32TW3
763SO,V03AK,ZY4DO
M73C3,27HL4,Y17JV
PJ84C,73P3J,G4OPQ
O17EK,PSN4K,T3PDC
O17EK,PSN4K,IFZIM
O17EK,PSN4K,QMAIF
O7AB6,KI70J,E25FA
I3NZB,JRM6G,0837M
QJLGQ,MUDH3,T1DRN
BQMU0,NXAN0,09T8L
2Y183,R1DLZ,SJU4E
2Y183,R1DLZ,Q7286
UUR4D,JFSMA,YTSYI
KUGE3,VICYQ,XJU4L
SPU5K,PCZKN,TW4N2
WQUY3,G9JAT,M1B8Q
BXCKT,C8MCW,BD5QH
BXCKT,C8MCW,G2TN4
WFI6M,1K370,B575T
WFI6M,1K370,LP7CZ
ORDVS,VJ9WT,FQRCI
EXFCK,25A8F,UW15S
PETYC,TWXNY,B17PV
R9HR3,MUYH6,KCPFG
QWWXZ,VY14N,B1QUX
0FS6I,CXZST,HY9ZQ
0FS6I,CXZST,SOTUC
763SO,TC8P9,QU2YA
763SO,TC8P9,VV9U3
763SO,TC8P9,JCSB2
NJ1VR,KIBMB,VND23
6WO13,11LUZ,8HCEX
YSKJW,Q4AXG,V3Y4Y
SFJ0R,01QOQ,F3F1R
YZNCV,675PB,FOFTR
67LDL,GLP9K,K9BNZ
5OQ73,63A2S,Q8PVJ
SO8QM,D6234,U9S39
8BLOK,YF76U,652EQ
8BLOK,YF76U,HOE93
80RYL,BILP3,7DRMH
80RYL,BILP3,KQAXJ
7RR7Z,9Q4WT,NS27Z
M46OP,JKED2,F3A5A
EGXWH,K7EH5,4C64O
EGXWH,K7EH5,HJUAI
EGXWH,K7EH5,4WYZR
11IO0,OMQTS,0H4S9
11IO0,OMQTS,UFASA
83541,D5Q40,U4XAL
RBHAX,5A0G7,5BST0
RBHAX,5A0G7,5AFSU
RBHAX,5A0G7,LWXJK
RBHAX,5A0G7,MXC7U
1UJX9,3YSQE,GKMWV
1UJX9,3YSQE,XOUH7
OO7GR,KDTZH,3CLJC
IJPJZ,VP9YO,03GA2
O8RUE,87MQM,0W8VE
EQS4S,Z9AWD,J0O73
VIUXI,SZW6S,BZIEE
VIUXI,SZW6S,OSQN6
Z1A8R,LZ9RL,BKY9T
NL2AE,CSW7Y,XEWFE
KYDVM,VFS7O,IX2NP
8SJGW,SNH14,JXLTL
8SJGW,SNH14,N0IOR
8SJGW,SNH14,DYF9S
3CQPI,4E2BD,ZJC38
ECOXA,D2BKN,J6B56
D9EVU,UDAJU,52Y2Y
BQMU0,13DTC,DQ3WM
5JXC0,YLPK2,ID8Q2
5JXC0,YLPK2,EQV05
KI7S1,HL9U0,1NLB9
8BLOK,0TMEN,BOY2H
8BLOK,0TMEN,Z9878
8BLOK,0TMEN,IH25B
TYKGO,LH8C4,X07VL
LCPS9,5EATV,OGDFO
NJ1VR,K94BK,UV54B
NJ1VR,K94BK,5Y6OZ
NTJ7C,15GGP,BCRYK
OTJ8K,3F3K2,YYN2T
R55WP,JN1LB,W43LS
R55WP,JN1LB,6MIYT
ZJWLB,1FSGN,AGMFP
ZJWLB,1FSGN,I75RU
