order_id,total_price,time_placed,pickup_time,customer_id,shopper_id,state,license_plate,store_id,time_fulfilled
85YHC,21.00,2020-01-23 06:55:39,2020-01-23 09:25:54,2T4JB,DQXH4,CA,2JD1688,FIY4K,2020-01-23 14:32:51
OIDEQ,75.52,2020-01-23 07:10:12,,MI6PH,KXAQM,CA,V99 5RF,FFAZF,2020-01-23 14:01:38
FPCZV,56.56,2020-01-23 09:12:01,,BG3XC,1N1RG,NJ,6IL 668,4SRHC,2020-01-23 13:08:48
2QK8O,81.31,2020-01-23 11:56:04,2020-01-23 16:32:49,IG7Q6,Z6X8K,CA,HQQ-2841,A4BUV,2020-01-23 20:41:35
3JMJ7,45.71,2020-01-23 12:14:18,2020-01-23 12:57:43,A9FZY,A0FJW,CA,HZN 006,UKKYH,2020-01-23 15:18:37
8BXDY,32.82,2020-01-23 12:22:51,,O17EK,HR35R,CA,637 1LK,VCL23,2020-01-23 17:41:50
AAWLY,21.04,2020-01-23 12:56:14,,URABS,XQ4LX,CA,SMB-133,FW8ZT,2020-01-23 20:14:42
95T1R,54.70,2020-01-23 13:35:06,,XSE5T,SJIR7,CA,765 HAO,Z4BL7,2020-01-23 17:57:58
JK9WE,25.44,2020-01-23 13:54:28,2020-01-23 15:42:12,BTXH7,JQIC0,CA,025 NJ0,7LKQH,2020-01-23 18:09:53
DVUWG,33.12,2020-01-23 14:15:21,,66107,Q7W81,CA,987 DRA,3T1TP,2020-01-23 14:21:19
MAT14,20.07,2020-01-23 14:54:50,,IW8WV,V4O3W,CA,FAM 421,IJA9S,2020-01-23 17:37:59
Z8SJH,132.40,2020-01-23 15:58:56,,WARA6,708R1,IL,LJV-2320,3II5S,2020-01-24 00:38:24
9YC0N,4.14,2020-01-23 17:10:04,2020-01-23 20:10:44,B34UX,04H5M,WY,447 DLM,H6IY1,2020-01-23 23:25:13
S8P89,43.56,2020-01-23 17:29:57,2020-01-23 20:33:15,P66S5,0GW2Q,CA,848 TKT,5ORB8,2020-01-24 01:28:56
3A56X,6.70,2020-01-23 20:04:52,,9RV8N,N5LM5,AZ,WQE 312,DSKWY,2020-01-24 01:55:26
UWH41,58.30,2020-01-23 20:14:52,,MJRBS,PSRCH,CA,GRO 012,LQNUN,2020-01-24 01:38:09
2UC44,80.70,2020-01-23 20:28:08,,NO0D3,SM9YZ,CA,HNT 415,2TM62,2020-01-24 01:38:56
P1GQI,6.48,2020-01-23 22:10:43,,6RTXU,FTYNZ,OK,297-435,U21FB,2020-01-24 06:17:33
55L1T,44.72,2020-01-23 22:46:15,,CF0AQ,AISUN,CA,28-BH24,HJ394,2020-01-24 09:22:11
ZX0OU,87.70,2020-01-24 01:31:41,,PUNDM,HW29B,CA,I39-02P,1U31K,2020-01-24 09:37:04
ATW7V,23.49,2020-01-24 02:49:09,,HDOG3,1ZB21,MS,56H 5823,K9E1M,2020-01-24 10:49:09
80XLT,18.36,2020-01-24 04:14:12,2020-01-24 06:02:15,SPNQL,HJEFN,CA,8OT 364,UIZ5X,2020-01-24 12:00:17
Y6U58,151.41,2020-01-24 04:20:55,,UWT66,P1S6R,CA,724 FI3,KCNOQ,2020-01-24 06:35:08
3KLAJ,61.52,2020-01-24 06:04:49,,W56Q1,2L86Q,RI,ZQW 622,YEG9C,2020-01-24 15:30:50
4CBP7,2.04,2020-01-24 06:30:21,,E5J5A,OKNGF,CA,OYJ8359,9WUOO,2020-01-24 08:16:22
82VJ5,32.70,2020-01-24 06:33:27,,0LH8Q,C5XTQ,CA,591 GTU,EFZC1,2020-01-24 07:22:29
JHNS6,67.32,2020-01-24 07:17:11,2020-01-24 11:55:03,T060B,9M2CI,CA,XEC-7748,FW8ZT,2020-01-24 13:35:42
Y4NLD,97.88,2020-01-24 08:28:18,2020-01-24 13:06:19,LQMW6,FDB35,UT,3454,EHN88,2020-01-24 15:31:31
5QUY6,170.09,2020-01-24 09:51:49,2020-01-24 13:54:30,P18AO,UKPH3,CA,805 SHK,I22U5,2020-01-24 14:19:08
ZVD4B,30.08,2020-01-24 10:12:48,2020-01-24 13:26:14,09UDO,NRW96,SD,28O BI2,QOJK3,2020-01-24 16:07:49
68L23,3.14,2020-01-24 11:11:30,2020-01-24 11:12:29,P58U3,STJPU,CA,LI2 1023,J6HSY,2020-01-24 15:51:04
8CK97,56.00,2020-01-24 11:57:52,,DYZKQ,2VTRQ,KS,HSP 639,2K77Q,2020-01-24 18:07:01
BXXB6,52.20,2020-01-24 12:15:56,2020-01-24 14:31:09,IGFDE,DRV2O,RI,3PW M25,ZGBW2,2020-01-24 15:46:30
WVSG2,8.61,2020-01-24 13:29:19,,ELY0G,9M2CI,CA,153 JA7,FW8ZT,2020-01-24 18:28:15
R7YXA,8.17,2020-01-24 17:50:22,,E1AA1,SM348,CA,DBP-135,S4YOY,2020-01-25 04:04:50
LONC4,121.80,2020-01-24 18:32:15,2020-01-24 22:38:20,7PEUI,LYKT0,CA,T33 6HM,0PE4W,2020-01-25 03:20:23
RHSP6,26.52,2020-01-24 18:54:07,,T6YDW,PZNII,CA,80W•998,9OVGV,2020-01-24 23:35:20
OCB97,32.34,2020-01-24 19:27:15,,PILRV,18CPE,TX,290-XPM,CD9S9,2020-01-25 02:43:28
AU2E3,176.94,2020-01-24 21:34:03,2020-01-24 22:22:04,QPR5T,X8M8Q,CA,ZB1 O7X,WG5N0,2020-01-25 01:02:06
R5ZUQ,0.99,2020-01-24 21:50:46,,763SO,QWWXZ,CA,PYN 963,6Q67U,2020-01-25 00:11:05
H1OU3,5.55,2020-01-24 21:54:31,,9AKRA,8BLOK,CA,R17-AYD,OO0E6,2020-01-25 00:14:11
7NLHB,94.76,2020-01-24 22:13:04,,FKTNQ,JLVC3,CA,328CHE,WGN08,2020-01-25 06:57:01
EEE51,93.20,2020-01-25 00:11:13,2020-01-25 00:37:26,CVB3N,1IVOT,DC,C92 0TH,I70TD,2020-01-25 04:58:36
XLAF4,80.01,2020-01-25 00:15:11,,SS2K5,R47CP,CA,4KJ09,UU677,2020-01-25 10:06:26
8OX0M,39.92,2020-01-25 01:10:49,,WRBQX,1DZEO,CA,ZPV 817,SZI3N,2020-01-25 07:11:58
VS1QF,99.69,2020-01-25 04:46:28,2020-01-25 09:10:32,WHAWN,GIIMF,CA,2VPD743,YSYH8,2020-01-25 11:41:19
2J3W1,364.01,2020-01-25 06:03:58,2020-01-25 10:07:27,IQX4J,IMF2R,PA,UVX 7125,JEIY9,2020-01-25 15:53:09
VR2EF,6.93,2020-01-25 07:31:23,2020-01-25 11:52:48,VRU1Z,763SO,CA,377-XFH,AJQRT,2020-01-25 17:43:30
XA9Z6,66.32,2020-01-25 07:40:35,,8B7C4,A9FZY,CA,H67-CSH,LJ7HH,2020-01-25 14:15:50
WIPDZ,0.99,2020-01-25 08:09:16,2020-01-25 10:25:03,92U98,1LADY,CA,D48 9DV,NJEIB,2020-01-25 15:16:32
MV8X5,93.26,2020-01-25 10:06:03,2020-01-25 11:28:43,QW53C,SFJ0R,CA,005XKD,WY2YN,2020-01-25 12:36:05
UC321,25.90,2020-01-25 15:04:07,,DU5GM,0IBLC,CA,44-I681,SCPDY,2020-01-25 20:13:41
85BRK,76.15,2020-01-25 15:41:46,,WZXFL,3C98L,OH,A09-85Q,ZU9IP,2020-01-25 20:58:03
F3YEQ,69.03,2020-01-25 17:30:59,,T9AAN,Q30KZ,OK,373RJV,WY2YN,2020-01-25 23:41:18
NLG2T,12.64,2020-01-25 17:49:58,2020-01-25 20:44:12,FPP2X,TAV2I,IL,KE5 S6K,BHDBX,2020-01-26 00:44:33
82YF7,185.58,2020-01-25 18:00:18,,A26ST,TTGHF,AK,4YD8361,N4JNH,2020-01-25 20:54:12
6WHZB,27.96,2020-01-25 18:02:32,2020-01-25 22:11:04,I0WA7,ANJMP,CA,LPA-631,3W6UE,2020-01-26 00:17:37
QD2H5,19.93,2020-01-25 18:50:56,,0SKV5,VI2VN,CA,AV7 S1S,AJQRT,2020-01-25 23:52:49
KGXCG,50.94,2020-01-25 19:50:19,2020-01-25 20:58:43,0JKLY,GMLU5,CA,84GZ201,FIY4K,2020-01-26 01:10:05
C5RJG,93.62,2020-01-25 19:58:16,2020-01-26 00:29:46,OLRCD,83541,WI,774-ZEL,M8P84,2020-01-26 04:28:29
QQ5VS,133.10,2020-01-25 20:00:08,2020-01-26 01:50:34,77DVH,YDLFY,AK,WYZ 9459,28JE8,2020-01-26 03:02:01
8QF8Q,15.64,2020-01-25 20:52:08,2020-01-26 01:50:26,IEI0J,QFT7M,CA,OQJ 770,T5RSD,2020-01-26 07:20:00
UV4KN,5.10,2020-01-25 23:15:20,,THMZ7,RSCP9,CA,8P 1545C,MY9U5,2020-01-26 04:59:34
U8VD8,155.72,2020-01-25 23:47:01,,WZXFL,SRIKT,OH,A09-85Q,S37JP,2020-01-26 04:41:04
WQQJ6,46.17,2020-01-26 01:14:44,,G49Q9,QMICH,CA,9-47489L,X3WXV,2020-01-26 07:18:06
BXZLU,17.00,2020-01-26 01:31:02,,TP26K,OTHL0,CA,805-KMF,FNJXE,2020-01-26 06:51:18
CIH96,79.59,2020-01-26 04:23:46,,CE2KX,UAS84,CA,GI7 B9E,X52OV,2020-01-26 09:09:04
GXUY2,37.88,2020-01-26 06:40:32,,5USP8,M73C3,CA,506 6PN,4WSHA,2020-01-26 17:02:39
D1HT7,4.88,2020-01-26 08:50:57,,WZXFL,O2UCQ,OH,A09-85Q,2YR0H,2020-01-26 14:14:28
KPSQT,11.18,2020-01-26 09:07:58,2020-01-26 13:29:46,1UJX9,0Z8N4,IN,6TDN 27,KYN21,2020-01-26 18:11:45
GZ4HO,35.28,2020-01-26 10:03:19,2020-01-26 12:36:06,DFPXK,IJPJZ,CA,ZYU 8995,8MR06,2020-01-26 14:02:13
EH2LO,4.88,2020-01-26 11:36:28,2020-01-26 15:08:54,W8G39,3UYX3,CA,DQW 713,FIY4K,2020-01-26 19:58:54
PGM69,25.13,2020-01-26 11:36:31,2020-01-26 15:58:05,YIRA3,7QN0U,MN,409-632,3PQ8F,2020-01-26 16:29:45
C0IRJ,2.97,2020-01-26 12:28:11,2020-01-26 12:38:46,0JGL0,OKNGF,CA,02D AX4,9WUOO,2020-01-26 16:38:29
O6X2H,41.52,2020-01-26 12:58:59,,7NU74,RUQ46,CA,46P W46,RWK79,2020-01-26 19:00:20
K5SLL,31.38,2020-01-26 18:47:47,,QDKJ6,V7XH3,CA,9B428,WEUEN,2020-01-27 03:36:58
Y99UV,110.64,2020-01-26 19:55:33,2020-01-26 23:37:24,SREYZ,5XRCJ,CA,19A P84,UTTGU,2020-01-27 02:43:12
0YJCT,92.91,2020-01-26 20:39:37,2020-01-26 23:19:31,DS0KG,PYWOH,CA,MLZ 276,YLPSD,2020-01-27 04:45:29
69SZ9,111.52,2020-01-26 20:49:31,2020-01-26 22:17:44,P0JYO,YBWM7,CA,H85-JZL,FK2B5,2020-01-27 01:26:34
WXW4X,30.36,2020-01-26 20:49:59,,6Z53Z,11IO0,CA,015 6OV,NT8S6,2020-01-27 01:19:05
FRYYM,53.46,2020-01-26 22:46:32,2020-01-27 00:31:21,6ZRG4,LWBDM,CA,EIF N67,T9O52,2020-01-27 02:07:41
GESJ7,3.15,2020-01-27 02:21:22,2020-01-27 03:42:29,Y35K7,Y2A63,CA,8-38245,Q1LI3,2020-01-27 07:39:05
3SET4,33.76,2020-01-27 03:08:40,,KY5SI,GA48D,NY,210-DJP,0N43T,2020-01-27 10:27:33
MQHGK,11.52,2020-01-27 05:08:54,,7KGB4,ZADSK,CA,9D511,OVSIS,2020-01-27 12:32:20
S0TLU,24.36,2020-01-27 07:04:14,2020-01-27 09:51:33,0QAIQ,RFPMM,CA,IFX-710,QOJK3,2020-01-27 14:23:43
LQJAR,8.37,2020-01-27 10:01:57,,4QZLM,Y6A6U,CA,404 3128,K7GAU,2020-01-27 12:26:57
SPO1W,24.43,2020-01-27 10:23:19,2020-01-27 14:52:57,B3EMI,0P5W0,CA,6-48293I,OWVVA,2020-01-27 15:51:08
VFJPL,55.86,2020-01-27 10:55:54,,Q73WQ,GS65P,HI,73-5889K,QDQDS,2020-01-27 16:39:43
1N7PU,79.87,2020-01-27 12:11:20,,HJEFN,L5CR5,CA,338 DHM,596YT,2020-01-27 18:13:53
6KS17,45.72,2020-01-27 12:17:10,,E2YXB,CHAIU,CA,3-12596,J30MG,2020-01-27 17:22:28
0IF91,24.66,2020-01-27 13:00:34,2020-01-27 13:48:45,YOUXB,UOLM7,IN,8P 66615,A7FI5,2020-01-27 19:26:33
7XQ0N,129.61,2020-01-27 13:08:29,,FR0A0,T49S9,CT,FRU-8794,7O7TI,2020-01-27 19:54:37
60B81,2.97,2020-01-27 13:20:21,,D3QCH,SE90A,CA,3-Y3841,0PHNB,2020-01-27 18:13:11
A2E55,13.82,2020-01-27 13:26:18,,BDG3K,Q8ZPT,CA,KYE 819,6UMFQ,2020-01-27 16:30:27
T7J97,41.67,2020-01-27 13:33:17,2020-01-27 14:23:30,ECOXA,BXCKT,VT,4SD 583,FNET8,2020-01-27 17:44:32
TZAIF,187.43,2020-01-27 14:24:10,,ZYUDS,BMY67,NC,95Q C26,CR5T7,2020-01-28 01:09:47
U9FLF,7.02,2020-01-27 14:32:43,,SMBS5,ZICPK,CA,1-90242C,AV8VG,2020-01-27 22:29:08
LYR8Y,6.06,2020-01-27 15:31:37,,NMNWQ,DSV00,WI,3LQ6406,KCNOQ,2020-01-28 00:51:23
F3ONP,158.20,2020-01-27 16:16:56,2020-01-27 21:26:16,AYC35,KXAQM,CA,IIY-4683,FFAZF,2020-01-28 02:53:36
6I8K2,3.06,2020-01-27 16:35:13,,3089L,AIS2H,CA,ARG 582,SFZ1F,2020-01-27 22:17:58
7YVXR,27.36,2020-01-27 16:41:59,2020-01-27 17:26:11,RRFDJ,XCOZ6,CO,13-69639,I70TD,2020-01-27 22:30:13
VH909,85.35,2020-01-27 17:28:02,2020-01-27 20:34:41,D0YRV,Q94DA,CA,9H TV316,OVSIS,2020-01-27 22:48:14
Q8MEF,14.29,2020-01-27 20:05:03,2020-01-27 20:39:57,VZ52I,ZNA5V,CA,973 1BG,N74AQ,2020-01-28 01:21:40
AI7JA,25.06,2020-01-27 20:15:28,2020-01-27 21:45:29,SNFD8,0FS6I,CA,FTX 817,2TM62,2020-01-27 23:29:44
QI0ZL,14.13,2020-01-27 21:31:22,2020-01-28 02:04:48,5W61H,LWBDM,FL,TLH 365,74JM7,2020-01-28 07:58:40
CE5G6,19.62,2020-01-27 23:54:28,,2ZO9T,A0M32,CA,98-92700,N7P0B,2020-01-28 08:25:36
R6DPK,33.40,2020-01-28 00:29:16,,20BWZ,O5HP4,CA,93S N25,FAD35,2020-01-28 06:30:55
NU12T,76.45,2020-01-28 01:35:45,,RB96W,8NXJS,MD,B85 7HK,LJ7HH,2020-01-28 09:59:39
82NQK,8.96,2020-01-28 02:42:06,2020-01-28 05:32:22,GK832,P7GTN,MS,UDQ-7248,GKQYL,2020-01-28 07:56:13
9Z3EI,14.48,2020-01-28 04:07:31,,YGHX3,DSV00,CA,774-QKJ,13BNE,2020-01-28 11:51:05
3N618,44.59,2020-01-28 04:10:55,,1C8ZG,HMAL6,CA,664RI,CTAQ0,2020-01-28 14:08:07
E0TB9,8.59,2020-01-28 04:30:21,2020-01-28 10:20:00,ZQR2O,ARYUM,CT,13CT600,NAX4O,2020-01-28 13:32:16
LWQ2H,24.85,2020-01-28 04:42:14,2020-01-28 05:27:10,9298L,IHK1R,MD,243-DGZ,P6FQ1,2020-01-28 08:32:27
OJDKU,109.89,2020-01-28 05:31:55,2020-01-28 11:19:37,O0JDA,RBHAX,KY,39ES1,ZDSRP,2020-01-28 16:23:37
SH000,157.23,2020-01-28 05:34:07,2020-01-28 09:24:27,ZW8AJ,F3VXL,CA,K76 4GH,0BJDN,2020-01-28 09:44:27
IGTW6,117.35,2020-01-28 05:56:25,,GQA26,39NDD,CA,27-Q017,GBNTS,2020-01-28 13:13:48
CUYHP,26.60,2020-01-28 05:58:44,,DJZEL,KYDVM,MT,ZTV 042,DZ3S4,2020-01-28 12:18:46
1QVHY,35.35,2020-01-28 08:19:58,2020-01-28 14:00:28,ILP5K,UPAUX,CA,CF1 8217,GP4ET,2020-01-28 14:53:32
JUO6X,9.86,2020-01-28 09:05:42,2020-01-28 09:31:11,JABRR,CNPV2,CA,248-ILT,TXYM4,2020-01-28 11:18:53
61WXQ,121.17,2020-01-28 09:44:39,,5E4SI,ZMABB,CO,050 CS5,AMT4C,2020-01-28 17:31:14
MJ9X4,65.86,2020-01-28 11:08:46,2020-01-28 13:12:47,MIWF5,5MDZ2,VT,FAG0170,QQ86P,2020-01-28 18:25:53
0H1SG,63.11,2020-01-28 12:22:31,2020-01-28 17:34:45,8GSXP,YHDT3,CA,27X•665,4SRHC,2020-01-28 22:11:38
WYMVW,47.52,2020-01-28 12:32:43,,LI1MW,OMW9W,CA,5X 0054L,WGN08,2020-01-28 21:25:38
73DSF,11.25,2020-01-28 12:46:30,2020-01-28 18:01:09,RVYIF,PLJ5Q,UT,ZTA 862,3T1TP,2020-01-28 20:13:20
EEG5B,37.80,2020-01-28 16:34:12,2020-01-28 17:56:11,071R3,QNZJQ,SC,630-QDR,DV8C3,2020-01-28 23:05:49
1DIHW,3.10,2020-01-28 17:06:43,,PR0B4,A4BR3,TX,1XQZ 22,9WUOO,2020-01-29 00:32:09
W54RG,145.50,2020-01-28 17:57:44,2020-01-28 22:38:12,KL94T,TV2IQ,CA,983 VV2,7PSYZ,2020-01-29 00:30:28
WSVRD,23.58,2020-01-28 18:56:31,,NUPF8,9M2CI,CA,5HX 658,FW8ZT,2020-01-29 00:37:08
VDFAU,4.21,2020-01-28 19:24:58,,E4SA1,FPKSJ,IN,XXM 956,XV82A,2020-01-29 01:41:45
MGXZI,15.05,2020-01-28 22:35:53,,KLBNZ,OTJ8K,CA,DQP 667,2AKCB,2020-01-29 01:31:37
MGKHL,17.98,2020-01-28 22:58:37,2020-01-29 00:07:17,WRQKK,LNXLF,CA,W35 2AX,K7GAU,2020-01-29 01:39:20
R2F54,17.22,2020-01-29 00:37:05,,GV2I8,NIJSZ,CA,922WDU,FAD35,2020-01-29 06:54:11
JVIWK,41.40,2020-01-29 03:44:46,2020-01-29 06:00:15,C5696,0CZE6,CA,895-QQO,WCD8M,2020-01-29 10:02:46
RXU3M,14.43,2020-01-29 04:53:58,2020-01-29 09:59:01,JPB85,DSV00,CA,3IX 844,KCNOQ,2020-01-29 14:09:10
9GCF1,41.36,2020-01-29 06:42:27,2020-01-29 11:19:04,DNHDP,DS39Q,CA,KL4 1449,32YZ9,2020-01-29 13:23:25
GNYAK,1.75,2020-01-29 07:24:59,2020-01-29 08:42:32,BQNPH,IJPJZ,CA,8R OH563,V37LR,2020-01-29 13:16:15
3K3D3,25.08,2020-01-29 07:44:22,,FL0WJ,1TMXQ,CA,463-UMM,49TNX,2020-01-29 12:37:29
BHCNJ,14.40,2020-01-29 07:53:15,2020-01-29 08:51:30,LE8EI,RYXD3,CA,9MJ 159,HD3J9,2020-01-29 09:07:56
F27U1,30.60,2020-01-29 07:54:45,,TVQIO,3C98L,TN,6LM 948,ZU9IP,2020-01-29 13:59:01
YMEGP,108.27,2020-01-29 08:50:13,,1IJBD,T7F8L,CA,ZRU 761,AV8VG,2020-01-29 12:55:38
BDKYB,25.86,2020-01-29 09:28:48,,U7BF3,Z6X8K,CA,8CG8725,A4BUV,2020-01-29 20:00:39
4GH1D,4.71,2020-01-29 09:32:51,2020-01-29 15:32:28,DSTQ1,ANJMP,HI,EQM-131,3W6UE,2020-01-29 16:52:41
QYKTO,53.68,2020-01-29 09:40:32,,Q1Q5A,FDB35,CA,YXQ-407,EHN88,2020-01-29 18:10:26
CWQ7W,76.42,2020-01-29 10:10:50,2020-01-29 11:59:39,V8SLN,7RVJN,CA,78-3829F,ZLYE6,2020-01-29 16:36:42
UJM1E,19.92,2020-01-29 10:56:03,,6F1KL,WYX1E,CA,NGC 820,0PHNB,2020-01-29 14:57:05
BL239,16.83,2020-01-29 13:36:19,2020-01-29 15:03:07,XSBPD,JXM68,NV,690S,WCD8M,2020-01-29 18:54:51
2NHOH,5.94,2020-01-29 15:27:58,2020-01-29 18:40:50,W8PNY,BIWA5,CA,5P M2889,0PHNB,2020-01-29 20:30:08
31U81,139.41,2020-01-29 16:52:37,2020-01-29 22:23:22,QRX7M,QCU4H,ND,78BZ047,R5Q61,2020-01-30 01:49:48
WL9W7,7.71,2020-01-29 17:19:42,2020-01-29 17:46:25,Y2JR2,HC5BE,SD,93-38476,D4HJY,2020-01-29 17:55:13
ZGIZ5,26.18,2020-01-29 17:26:22,,S6OY0,K5365,ID,RR 2999,E2F4D,2020-01-29 22:24:37
U6BZW,63.75,2020-01-29 17:33:59,2020-01-29 20:59:13,Q5IH4,YZNCV,CA,014 OSY,YEG9C,2020-01-29 22:15:49
5O2V5,28.56,2020-01-29 19:46:49,,UKWAZ,L5CR5,CA,HIY 791,596YT,2020-01-30 03:39:01
TXZNG,14.56,2020-01-29 20:52:29,,A01TA,UNWNQ,CA,KED 818,28JE8,2020-01-30 03:27:36
SL3L2,77.92,2020-01-29 22:27:10,2020-01-29 23:43:36,3XZ0G,80RYL,CA,929YNB,AR4Q8,2020-01-30 04:00:07
IDFHB,34.30,2020-01-29 23:04:42,2020-01-30 01:01:47,Z20RE,BQHN5,IA,LXP 027,BWJC0,2020-01-30 05:51:27
3RTYJ,29.12,2020-01-30 01:22:22,,1E6Q8,XD7BS,CA,814508,70GOX,2020-01-30 07:31:18
BF2TT,74.16,2020-01-30 01:57:29,,7WK8W,FABMI,CA,QPJ-4453,TBOG4,2020-01-30 06:58:27
JLECV,1.98,2020-01-30 02:30:12,,OLYYT,JWUY2,CA,1WL X53,B6UIN,2020-01-30 03:03:41
K4IKH,22.26,2020-01-30 02:33:17,2020-01-30 02:55:11,OQWJM,11IO0,CA,6F 5F2LJF,NT8S6,2020-01-30 06:54:32
W3Z4J,10.63,2020-01-30 04:19:15,2020-01-30 04:58:41,MO8VN,FGXTB,CA,8DX M77,A2QI5,2020-01-30 09:09:41
7GHWL,110.56,2020-01-30 04:42:40,,0Y5OX,OOHUA,CA,38-U994,0K71G,2020-01-30 13:33:33
XSI5N,158.79,2020-01-30 06:45:39,2020-01-30 10:48:59,NTZK7,O3X1P,CA,9MRJ386,KF81L,2020-01-30 11:13:18
YCXNX,74.64,2020-01-30 07:36:47,2020-01-30 10:45:11,9XKV3,RP5FU,NC,UJ2 7313,ZQ79W,2020-01-30 16:32:13
WBINK,4.64,2020-01-30 08:40:23,,U1NT6,WZNB4,CA,N49 5AG,WJ3DD,2020-01-30 14:41:24
SGHD3,7.36,2020-01-30 10:52:19,2020-01-30 16:14:25,FN5MI,V4O3W,CA,SDI 262,IJA9S,2020-01-30 19:53:22
XIAX3,27.95,2020-01-30 11:23:22,2020-01-30 12:29:17,EL6UJ,P0JYO,CA,1HP1663,ES7Y4,2020-01-30 13:57:06
9H307,80.10,2020-01-30 11:45:11,2020-01-30 13:41:39,5WURH,SO8QM,IL,5-42076,S4YOY,2020-01-30 13:54:58
821KO,27.70,2020-01-30 11:45:40,2020-01-30 14:13:01,7L5HP,A0M32,CA,272-SMS,N7P0B,2020-01-30 17:56:32
PM3PY,5.38,2020-01-30 12:09:17,,C4FE1,N19D8,CA,81-BP32,FFAZF,2020-01-30 16:41:56
WV0Y4,267.20,2020-01-30 12:30:39,,SZ33U,ZMABB,AK,997 5277,AMT4C,2020-01-30 14:56:35
77MUR,47.30,2020-01-30 13:41:41,2020-01-30 14:20:28,KO697,FGHGJ,CA,527N5,70GOX,2020-01-30 16:43:03
VXG9J,23.03,2020-01-30 14:27:36,,2G3DE,T6YDW,CA,CN 7197,NBO2D,2020-01-30 21:05:21
L93J0,4.95,2020-01-30 14:56:37,,N81G1,9M2CI,MD,605BOS,FW8ZT,2020-01-30 21:08:22
NDFCM,47.40,2020-01-30 17:22:23,,ETAIG,3C98L,CA,3VR 240,ZU9IP,2020-01-31 00:08:05
EC75W,29.79,2020-01-30 20:10:33,,X2MYO,5HHJ1,WY,658-814,W6J6J,2020-01-31 05:41:30
ADS8B,14.36,2020-01-30 20:59:06,2020-01-30 22:52:32,AQDP7,FTMB8,CA,507TD,DSKWY,2020-01-31 00:27:32
J0QQI,242.05,2020-01-30 21:17:19,,FZTJF,3HXMS,CA,B44 5RM,70GOX,2020-01-30 23:42:25
XJPG6,40.95,2020-01-30 22:35:26,,75CLD,KY1VR,CA,4Y 0916Z,75EWH,2020-01-31 06:58:10
NLAG3,267.39,2020-01-30 22:48:42,2020-01-30 22:57:10,MBYBH,83541,CA,ZGA 332,M8P84,2020-01-30 23:38:15
RQT6A,63.96,2020-01-31 00:18:29,2020-01-31 05:34:46,M1VQR,AVLMD,GA,218 LWV,BNDY3,2020-01-31 08:11:36
2JNDI,23.04,2020-01-31 01:35:23,,R0ZS0,IJPJZ,CA,987 DRA,8MR06,2020-01-31 09:43:26
GU0RI,26.86,2020-01-31 02:57:39,,XUCY4,0DT9P,CA,CC 8441,RWK79,2020-01-31 10:08:08
MKXRT,59.06,2020-01-31 05:51:59,2020-01-31 10:15:23,V742L,1TMXQ,FL,267 KQP,49TNX,2020-01-31 12:36:06
Q8VG7,12.63,2020-01-31 06:03:58,,7UWVK,2VTRQ,CA,7Q970,2K77Q,2020-01-31 12:56:01
53VB7,233.58,2020-01-31 07:22:36,2020-01-31 07:24:56,YTS8S,58JA4,CA,519-GZA,IY0P9,2020-01-31 10:24:23
ICASA,39.40,2020-01-31 09:54:16,2020-01-31 14:04:50,P4VT3,XRCX9,CA,7-42891K,16G9G,2020-01-31 16:05:05
R4QA8,30.37,2020-01-31 10:45:04,,P7GNB,NQ93S,CA,G43 0FI,XV82A,2020-01-31 14:12:49
0QT3B,91.27,2020-01-31 13:15:18,,CHAIU,DHT4W,CA,577-FNY,UYQ5A,2020-01-31 15:10:59
L4DF4,17.76,2020-01-31 13:28:17,,IP4DN,Q7W81,CA,873 0AH,3T1TP,2020-01-31 16:48:33
UOFJH,30.96,2020-01-31 15:29:12,,EGCJL,TGLRH,CA,N82-73L,8YOR0,2020-01-31 17:06:42
ET66J,13.83,2020-01-31 16:00:00,2020-01-31 20:35:52,DB14H,18CPE,CA,PNY-0632,CD9S9,2020-01-31 23:59:51
ZGJTS,4.08,2020-01-31 17:15:35,,4VVR8,28VDN,CA,WSY-026,RW80G,2020-02-01 00:53:16
YCSKB,97.30,2020-01-31 17:25:13,,S4D05,PJ84C,CO,3S 15905,17KE2,2020-02-01 00:31:28
FMSS3,23.87,2020-01-31 18:23:29,2020-01-31 20:59:08,1C8ZG,L5CR5,CA,664RI,596YT,2020-01-31 22:03:36
DPEMV,42.07,2020-01-31 20:22:31,2020-01-31 23:51:08,XHRE3,RFPMM,AR,QNR-108,QOJK3,2020-02-01 00:20:22
H4SRK,36.63,2020-01-31 20:51:02,2020-01-31 21:23:34,LSTR3,MKTEZ,MD,WUX-533,SYS1U,2020-02-01 01:48:30
K23CG,213.39,2020-01-31 22:26:58,2020-02-01 03:39:52,474G2,0Y5OX,CA,0-0147J,7N4UM,2020-02-01 07:53:23
4DIC9,56.00,2020-01-31 23:05:11,2020-02-01 04:57:24,PXPRJ,W90RP,NC,SWG-306,FX0RG,2020-02-01 08:19:12
9YY6I,49.63,2020-02-01 00:11:35,2020-02-01 00:44:09,HMYF3,6Y9PG,CA,NNI F33,TXYM4,2020-02-01 02:21:54
NI3H1,106.08,2020-02-01 01:02:41,2020-02-01 02:51:43,PPECZ,STJPU,CA,KBZ 027,J6HSY,2020-02-01 07:25:29
