customer_id,order_id,total_price,time_placed
WYI4Y,N17D2,7.62,2020-04-14 16:45:19
5F1BR,NZQSQ,22.80,2020-04-14 16:49:52
F0JCN,O0OYI,15.22,2020-04-14 17:04:56
0WZH2,1PA84,0.99,2020-04-14 17:08:47
LX46K,C9UED,77.52,2020-04-14 17:17:02
XW3N6,2RL9D,16.14,2020-04-14 17:19:16
8T1L1,6IBSN,17.82,2020-04-14 17:24:12
EBV11,Q8BA5,37.98,2020-04-14 17:34:25
C0Y7M,XF9JH,12.75,2020-04-14 19:06:40
5OQ73,VYHL9,38.64,2020-04-14 19:31:38
PBPZO,TMOX3,165.23,2020-04-14 20:13:33
R1CA0,0Y99J,5.97,2020-04-14 20:48:37
ARP5B,R3AVO,9.87,2020-04-14 20:48:59
23X9U,GWWJE,45.78,2020-04-14 20:52:48
HR35R,J1BVM,21.45,2020-04-14 20:58:23
8V9UI,DYNIG,70.60,2020-04-14 21:18:52
SZ4HO,ZA9JV,57.38,2020-04-14 21:31:29
Y4F3W,KJ663,84.96,2020-04-14 22:08:06
GIUWQ,ET7I8,99.06,2020-04-14 22:11:18
Y1UIZ,AI22E,50.00,2020-04-14 22:13:23
Q1Q5A,GG7HT,7.42,2020-04-14 22:15:59
KKB92,W7K4H,0.99,2020-04-14 22:44:52
3KHUL,2FS2T,7.92,2020-04-14 22:48:44
VGUD2,AFUM6,24.62,2020-04-14 23:18:03
75CLD,YLCBV,50.56,2020-04-14 23:35:43
MJ9L2,3PTEI,20.52,2020-04-14 23:51:24
EJS8N,4B5QX,18.35,2020-04-14 23:59:28
OBZ5O,LFKJY,7.99,2020-04-15 00:17:47
MH6XI,QZCES,84.11,2020-04-15 00:24:58
26LV3,IDR4P,27.93,2020-04-15 01:50:33
XMKU9,V6BE7,26.40,2020-04-15 02:06:05
OSICQ,CTN7J,18.50,2020-04-15 02:16:47
NT6QK,QMG1V,38.10,2020-04-15 02:24:52
SWHUZ,VVPDX,30.96,2020-04-15 02:28:59
7LRBJ,VBM6Z,307.83,2020-04-15 03:31:57
WS2HS,9OBV7,17.52,2020-04-15 03:35:29
UUIQV,8V6IM,13.76,2020-04-15 04:04:42
7YLB1,KR4NI,34.44,2020-04-15 04:14:07
KJCO8,1I24B,82.86,2020-04-15 04:45:36
1GJ4Z,28IJM,38.72,2020-04-15 04:47:52
W35U4,H5WMR,46.91,2020-04-15 05:14:45
95SZ3,5DXTK,171.35,2020-04-15 05:25:16
SPU5K,2B1KI,4.95,2020-04-15 05:45:02
P92MD,0L2UA,80.10,2020-04-15 06:13:24
JAJ85,T871P,7.96,2020-04-15 06:16:38
QL8YW,PVE6R,88.74,2020-04-15 06:36:36
BSWQN,MGF34,104.28,2020-04-15 07:07:21
9SML8,WFPLA,74.20,2020-04-15 07:50:47
1RD9W,AUNXL,0.99,2020-04-15 08:31:14
3CLR9,JIOJ0,4.95,2020-04-15 09:11:46
YGVB3,NDWOP,25.29,2020-04-15 09:28:01
AN931,HK7QN,30.01,2020-04-15 09:39:21
I97IK,H526X,14.19,2020-04-15 10:10:15
W25RL,6T4H1,5.44,2020-04-15 10:44:14
FFZ5Z,VZEKU,64.98,2020-04-15 10:59:50
SJ6B9,CFW3Z,94.52,2020-04-15 11:05:00
VOZXN,VVGF9,7.48,2020-04-15 11:05:46
KUWJ4,Z2THV,22.55,2020-04-15 11:21:51
16EMA,Q3XCF,48.60,2020-04-15 11:23:03
DROE2,N0C4N,30.42,2020-04-15 11:32:11
W73B2,JRSFX,161.36,2020-04-15 12:18:29
N8L9L,A5GLM,32.72,2020-04-15 12:18:36
NLW1W,JOA29,121.31,2020-04-15 12:52:21
8T4RF,LXQYR,6.70,2020-04-15 13:24:17
AYETF,T0WC0,55.62,2020-04-15 13:47:18
TQW7B,6F3JZ,20.84,2020-04-15 14:30:12
JNJV0,65SG2,42.35,2020-04-15 16:00:43
YBZUJ,TY4IX,15.87,2020-04-15 17:15:20
703M1,958JD,331.50,2020-04-15 17:15:39
9XKV3,4M0YN,11.90,2020-04-15 17:29:57
TGCXG,FDD47,39.43,2020-04-15 19:14:01
ZUB3A,AA3N9,20.82,2020-04-15 19:30:15
U9VZJ,UN426,24.00,2020-04-15 19:38:53
0HL7H,JZ9EJ,12.33,2020-04-15 20:19:16
BNJ00,7UIVG,19.50,2020-04-15 20:27:51
J6QVV,10EP1,155.25,2020-04-15 21:43:57
N9PVI,C2DPI,6.72,2020-04-15 22:06:23
0W51W,83AZQ,118.64,2020-04-15 22:27:41
W0HIQ,XVZ21,2.02,2020-04-15 22:55:04
Q6YEU,1S1FY,51.21,2020-04-15 23:52:27
JQ5R4,FBUZ9,3.96,2020-04-16 00:19:22
OLFII,URV7E,22.00,2020-04-16 00:29:57
BWV6H,Q83J6,409.51,2020-04-16 01:01:16
SB4RN,FSHS4,61.44,2020-04-16 01:09:59
RAWXO,KJOR7,35.16,2020-04-16 01:43:53
95SZ3,5AMD5,72.10,2020-04-16 01:51:30
U8OHU,SL4Y0,181.17,2020-04-16 02:06:34
M4A8H,PPUSE,46.88,2020-04-16 02:47:59
LAMNQ,7DA6D,76.00,2020-04-16 02:51:38
S7ZCR,Y4AI3,127.90,2020-04-16 03:22:15
1CJ4Z,0V2YB,120.36,2020-04-16 03:27:16
PV4PO,L5YGH,16.74,2020-04-16 05:47:07
R0ZS0,G21JW,4.95,2020-04-16 06:25:49
A0AV5,Y54Z7,46.02,2020-04-16 07:07:50
THITZ,O6P2A,54.72,2020-04-16 07:17:25
R2EGR,M0DW9,6.00,2020-04-16 08:08:37
GQPOO,FLCQR,54.81,2020-04-16 08:38:03
0FS6I,9167X,38.88,2020-04-16 10:04:42
XV02X,QFWP4,29.25,2020-04-16 10:05:15
CYNR7,JTZ1J,70.52,2020-04-16 10:26:22
QBQRV,00RG3,15.75,2020-04-16 10:37:59
X4VFD,OBQX5,34.80,2020-04-16 11:30:57
KL3CG,JH7PZ,69.60,2020-04-16 11:40:23
DJLLM,C3ATA,113.76,2020-04-16 11:52:53
IRSEU,I6SJX,6.93,2020-04-16 12:04:05
H50XK,N4RD1,47.30,2020-04-16 12:08:05
K9Z5H,SRFP0,20.82,2020-04-16 12:22:47
T85X9,DGUNC,49.10,2020-04-16 12:30:11
HE8MH,0CNUM,47.90,2020-04-16 12:57:09
53DQU,Z8SGG,32.46,2020-04-16 14:07:38
9NB39,709BN,6.35,2020-04-16 14:21:22
26AHJ,4DCKD,144.75,2020-04-16 14:48:26
C1PYQ,734K4,88.20,2020-04-16 15:21:25
NYILX,AAMXA,120.88,2020-04-16 16:02:42
HIC0K,INCGJ,128.97,2020-04-16 16:17:32
SNZVZ,LH0YS,39.44,2020-04-16 17:18:43
KY1VR,SL22M,6.93,2020-04-16 17:59:12
EAQXU,IT4PQ,2.97,2020-04-16 18:22:03
KKB66,AECW9,27.20,2020-04-16 19:03:26
GISB8,FZRIE,246.19,2020-04-16 19:09:27
7MVX1,RMMKN,3.27,2020-04-16 20:24:29
M7DDV,JRAIS,32.76,2020-04-16 20:26:52
GZRSA,JUOX5,79.85,2020-04-16 20:29:25
PQY7J,JLI2A,38.15,2020-04-16 20:32:49
N1BJG,YJHWL,47.16,2020-04-16 21:13:44
4L1F3,4UN0Q,12.81,2020-04-16 21:14:47
T9AAN,8IWCL,32.94,2020-04-16 21:28:57
9XKV3,NUIKN,62.89,2020-04-16 21:39:50
PV4PO,R8I1Y,41.16,2020-04-16 22:03:04
CYNR7,5VXI7,22.50,2020-04-16 22:04:20
CWWDE,4AV79,12.19,2020-04-16 23:20:14
ZGGFC,RVUBQ,71.76,2020-04-16 23:31:39
0ETHD,E1ORD,24.20,2020-04-17 00:17:06
5OJHN,GUK36,91.17,2020-04-17 01:59:36
DIF6X,T5HOB,48.84,2020-04-17 02:19:51
EKVQN,U25R6,21.12,2020-04-17 02:38:39
QD5UT,U3E64,27.60,2020-04-17 03:32:28
N1BJG,FWKV8,59.08,2020-04-17 03:39:25
JWGEJ,MINE9,88.17,2020-04-17 04:18:07
HTZ2V,2NMNI,45.81,2020-04-17 04:58:56
DSTK3,KHHJ8,44.79,2020-04-17 05:01:05
TYKGO,X0UH8,28.21,2020-04-17 05:03:12
HW0BX,GD3X8,45.00,2020-04-17 05:31:39
5KRVC,IFIAK,116.80,2020-04-17 05:51:55
X4ORP,7X1MF,4.95,2020-04-17 06:11:54
WTJMD,0BWEK,32.11,2020-04-17 06:55:55
NVI8B,VBOX8,54.47,2020-04-17 07:25:26
XN0DF,I2ZGI,56.88,2020-04-17 07:39:56
8JKF9,CODX7,30.48,2020-04-17 07:41:49
U52Y2,NAGIG,90.96,2020-04-17 08:27:27
6CFW4,BVNM8,75.54,2020-04-17 08:36:01
Y959G,KFMVD,35.35,2020-04-17 08:42:38
AAU9W,T41LF,7.48,2020-04-17 09:43:20
A26ST,HWTQZ,183.98,2020-04-17 10:22:40
2ZO9T,59TUG,24.48,2020-04-17 10:46:04
XT38Z,DQKQI,3.40,2020-04-17 11:06:44
ACSUD,KSGE4,68.60,2020-04-17 11:32:55
JADU1,DRWTD,98.90,2020-04-17 11:35:28
O9413,1HYRN,16.96,2020-04-17 12:04:47
5H31M,5M8AZ,17.94,2020-04-17 12:28:07
FVYIF,OAWK4,34.72,2020-04-17 12:28:24
07GEY,608RU,22.80,2020-04-17 12:32:59
ONX5W,AHY0S,9.40,2020-04-17 12:37:05
YVQRE,WMZMM,102.54,2020-04-17 14:12:00
OD7BR,V41OK,31.72,2020-04-17 15:51:58
I0WA7,MOOXV,74.54,2020-04-17 16:22:24
ITACP,4UG0Y,12.24,2020-04-17 18:22:20
NYAW7,LH0QY,39.79,2020-04-17 18:39:55
E2YXB,JX6FF,3.52,2020-04-17 18:45:44
SB6S3,H1EEX,125.92,2020-04-17 18:46:22
4T7M1,TS9U1,205.80,2020-04-17 19:03:07
I98W9,6WU45,155.82,2020-04-17 19:56:34
63IUZ,89HBN,86.20,2020-04-17 20:39:46
LSTR3,UWQ0M,45.00,2020-04-17 21:26:14
UZR2N,EF62O,11.08,2020-04-17 21:27:31
WKU7J,UOJ5U,15.18,2020-04-17 21:58:19
43V0E,ULV0H,125.08,2020-04-17 22:13:41
H5QTV,G9KEO,30.18,2020-04-17 22:14:21
Y4QGH,7PAJP,85.56,2020-04-17 22:16:31
ZC5ND,RTZN8,32.08,2020-04-17 22:24:08
E1AA1,UVOHN,2.18,2020-04-17 22:29:32
Z6X18,TO1BJ,112.10,2020-04-17 22:32:39
AQDP7,5LN7Y,16.38,2020-04-17 22:36:01
KSLP1,60R5E,251.60,2020-04-17 22:48:06
PVILZ,TCIQJ,74.59,2020-04-17 23:02:24
QMMWD,TGGZ7,6.12,2020-04-17 23:41:54
MADTM,BP901,2.17,2020-04-17 23:51:08
WI3Z8,ZCQ69,60.97,2020-04-18 00:16:05
VKCSE,5WHYE,11.32,2020-04-18 00:44:41
WUHBA,B9MO6,67.65,2020-04-18 01:26:02
XVI5W,7VZ83,8.25,2020-04-18 01:39:40
WKDF4,25ESN,8.83,2020-04-18 01:45:27
9NAI3,7AD9J,101.99,2020-04-18 01:53:19
IQ5EE,JCD93,301.29,2020-04-18 02:04:12
WHAWN,DXR0M,34.68,2020-04-18 02:29:29
YHZ34,6METH,68.88,2020-04-18 03:52:33
ZQGVW,WB86S,24.90,2020-04-18 04:38:16
LW5GF,3H2PV,17.95,2020-04-18 05:42:38
4OHC5,3HSQ6,111.79,2020-04-18 06:02:28
11BJ5,KH0U2,178.56,2020-04-18 06:14:56
Q5IH4,BA5S8,204.04,2020-04-18 06:19:24
JHTWK,9C4KK,48.36,2020-04-18 06:30:31
NR6GW,7LM8J,17.38,2020-04-18 06:51:53
UAX00,F97LA,39.60,2020-04-18 07:40:19
Y6XVK,8B06P,131.78,2020-04-18 08:03:18
Q30Y6,S96BV,26.50,2020-04-18 08:10:34
1U95U,3SBB0,25.41,2020-04-18 08:27:23
0EZZX,1ASQH,164.36,2020-04-18 08:41:51
OD7BR,XVD4D,75.44,2020-04-18 09:46:18
SDG2W,FSHGZ,101.55,2020-04-18 10:02:32
1ZRV6,6YYZF,91.49,2020-04-18 10:04:35
1E3V0,UAITT,207.39,2020-04-18 11:00:59
IZ7H1,FFGO2,27.74,2020-04-18 11:31:21
YQIYF,PWCP5,9.00,2020-04-18 12:56:47
AGZQD,D7LZX,42.95,2020-04-18 13:36:07
JEM31,RGR6Q,20.82,2020-04-18 13:38:03
OTCZF,S350J,8.98,2020-04-18 13:53:09
HOGTV,S78TA,22.76,2020-04-18 14:32:34
2Y183,AS9SV,77.10,2020-04-18 14:35:33
MM954,MHJPP,24.50,2020-04-18 14:43:32
4ZFYI,WIIWM,10.62,2020-04-18 16:12:58
87DLU,BT7C5,34.02,2020-04-18 16:46:28
8T1L1,0APOT,13.26,2020-04-18 17:01:03
EBQBM,5OVYO,147.63,2020-04-18 18:36:01
YWY6C,4SNYA,30.57,2020-04-18 20:09:46
8PS1L,LS3H9,9.90,2020-04-18 21:13:50
CFGLH,AYRUU,62.21,2020-04-18 21:19:22
3NRG2,FO0WQ,84.40,2020-04-18 21:37:39
UML0P,YR48M,15.55,2020-04-18 22:10:11
IFH1O,YMYFF,108.09,2020-04-18 22:10:56
RSGXC,BQU56,98.84,2020-04-18 22:17:56
GO41U,RMKD1,49.41,2020-04-18 22:43:10
C7TIU,SE52A,57.24,2020-04-18 23:18:28
KK689,XMKTN,79.62,2020-04-18 23:38:20
DJLLM,C565W,77.81,2020-04-18 23:58:12
OFTY7,06MYZ,30.12,2020-04-19 00:07:30
H50XK,T3LS1,47.70,2020-04-19 00:25:01
UNWNQ,M9RXO,66.27,2020-04-19 00:36:54
UGTPF,2QJRX,16.84,2020-04-19 01:10:15
PZ6YJ,ZTMXP,58.38,2020-04-19 02:20:45
CM10S,CJ2Q1,101.95,2020-04-19 02:22:29
35LK9,TB8Z6,39.05,2020-04-19 02:39:43
9UNI5,AE1V4,24.30,2020-04-19 03:42:07
ZXEDS,2S7NQ,15.05,2020-04-19 04:55:58
ECGW0,ZBLOY,5.40,2020-04-19 05:04:38
87DJH,MQAK4,13.65,2020-04-19 05:15:06
LO0DF,8T2ZM,80.90,2020-04-19 05:32:15
9M2CI,VJAJ3,130.73,2020-04-19 05:45:41
GRJJ9,NGRYN,33.84,2020-04-19 05:59:21
0434T,QDQIZ,3.76,2020-04-19 06:09:43
06DA2,D7VLA,21.98,2020-04-19 06:10:50
44W80,08PEX,24.68,2020-04-19 06:34:08
4AHSE,E6812,58.55,2020-04-19 06:59:28
N9PVI,7MOT6,47.10,2020-04-19 06:59:36
1QOHW,5L0UF,8.52,2020-04-19 07:10:06
3CNBY,BSS3V,13.64,2020-04-19 07:24:51
K4W5W,VWI32,32.20,2020-04-19 08:32:51
F6J7E,3K6UF,80.88,2020-04-19 08:40:33
K8IMC,8CET1,78.17,2020-04-19 08:57:04
JUV9N,8O8AZ,42.62,2020-04-19 09:13:04
CNFT2,K2M2O,30.08,2020-04-19 11:18:22
8SKT5,LGLYW,60.80,2020-04-19 11:46:05
EVM6I,KD0X3,61.92,2020-04-19 12:18:05
43T46,LP1SA,95.34,2020-04-19 12:27:25
5SONH,TCUIC,99.75,2020-04-19 13:05:53
FB546,ZDDMN,68.90,2020-04-19 13:07:48
OHPMP,ATV0O,53.26,2020-04-19 13:22:42
VDCQO,HKX3J,249.51,2020-04-19 13:38:29
2KYNQ,KP72O,37.56,2020-04-19 13:44:41
UI4D6,MNJEL,41.42,2020-04-19 13:48:26
YWEB8,1O99N,49.70,2020-04-19 13:51:54
B1EWB,TV39Q,75.12,2020-04-19 14:04:14
M71UL,2UFIS,28.99,2020-04-19 14:14:48
6LXBV,GLWV0,89.85,2020-04-19 14:48:32
IMT18,6SZGK,5.94,2020-04-19 15:06:34
ILRV7,SBT38,100.35,2020-04-19 16:04:47
IEKHP,9CQ0Y,4.80,2020-04-19 16:32:25
2MCKK,6EPV6,12.06,2020-04-19 16:49:37
UAJOI,4H6CJ,32.00,2020-04-19 17:00:36
CZF44,SNADU,40.44,2020-04-19 17:43:41
AJ67I,NYP71,35.35,2020-04-19 17:46:52
92Z9W,9R4X1,57.76,2020-04-19 17:58:55
3GWDD,YWVZ7,292.60,2020-04-19 18:12:30
QV3QW,HN1U7,6.62,2020-04-19 18:19:11
81ACZ,D9SL1,80.38,2020-04-19 18:19:48
9MFPK,6MOR5,11.08,2020-04-19 19:29:27
2XKNW,2DQ86,32.27,2020-04-19 20:11:06
EHDIC,TRIQB,7.05,2020-04-19 20:18:33
XNX9O,0J5UD,28.02,2020-04-19 21:22:04
K42O4,1JLCD,56.00,2020-04-19 21:28:19
MWQLG,P4352,162.48,2020-04-19 22:07:59
6YW9B,8OGJV,64.12,2020-04-19 23:38:51
DYQXR,UJ7GR,41.88,2020-04-20 00:08:05
8D763,AZB0V,32.22,2020-04-20 00:10:39
2VTRQ,BFZ5Y,47.52,2020-04-20 00:46:58
CZRGJ,Z02XN,24.40,2020-04-20 00:47:11
H5B1Q,U3TI9,113.35,2020-04-20 01:05:27
GO41U,7660W,19.60,2020-04-20 01:06:16
N3K46,R9301,93.60,2020-04-20 01:15:19
V3ZCW,HIZV9,36.64,2020-04-20 02:10:57
S4AEY,82D1Y,48.96,2020-04-20 02:26:48
3YKS3,XZA76,18.36,2020-04-20 02:58:34
FQ1XM,QFBUN,125.32,2020-04-20 03:23:35
WQFU4,D14HD,4.66,2020-04-20 03:25:16
RRZQK,60S2A,3.96,2020-04-20 03:45:00
6ZRG4,GLY7G,7.02,2020-04-20 04:14:07
WKDPQ,UCXGQ,26.24,2020-04-20 04:16:13
3A9T8,1QEPJ,70.40,2020-04-20 04:19:31
HDSGS,EFOKG,327.02,2020-04-20 04:48:35
Z11ZC,2Y77S,165.50,2020-04-20 04:51:24
9MPOY,SJ5HC,75.66,2020-04-20 05:31:48
PE6UJ,0BCGR,25.70,2020-04-20 05:48:08
YMYIK,7MF83,69.30,2020-04-20 05:56:25
PAYC9,8RM01,35.84,2020-04-20 06:06:57
WUR65,YCMNX,6.40,2020-04-20 07:03:33
DJHZZ,2CDA7,22.96,2020-04-20 07:13:39
AC2OX,M31WI,20.37,2020-04-20 07:15:39
RVTYF,GY9SZ,28.29,2020-04-20 07:17:37
XM7T0,82BCL,21.04,2020-04-20 07:22:12
1I35T,5WZWH,34.34,2020-04-20 07:26:54
Z5AMU,9GACY,41.08,2020-04-20 07:38:26
9M2CI,3P4RW,54.75,2020-04-20 08:48:16
WK1QW,A5TKW,42.35,2020-04-20 08:56:10
7OHP7,BEK5H,11.20,2020-04-20 09:03:40
4ZZW9,YDEWY,25.83,2020-04-20 09:21:11
C27FA,5EITL,60.50,2020-04-20 09:58:56
WJNCS,3YTX5,33.32,2020-04-20 10:04:59
2XKNW,ACT3A,3.96,2020-04-20 10:07:41
I6QYC,SS2I3,28.07,2020-04-20 10:39:51
H2HRN,1JAIF,34.73,2020-04-20 10:42:05
0RD22,974MJ,12.68,2020-04-20 11:28:27
P4K7B,L7MK9,30.62,2020-04-20 12:00:36
45T8O,QFBHM,19.46,2020-04-20 12:43:31
9NAI3,WK1WF,69.32,2020-04-20 12:48:34
RQ6FT,125UV,8.71,2020-04-20 13:01:27
ABNDV,3KYD6,24.66,2020-04-20 13:44:52
N8X2A,787XD,79.56,2020-04-20 14:13:26
WZBTC,OQ5FX,12.96,2020-04-20 14:33:43
LBQP3,9EUJG,40.60,2020-04-20 14:50:16
N1BJG,TW3F3,79.14,2020-04-20 17:21:24
HV0E1,PAGI3,22.66,2020-04-20 17:28:16
8XEJM,QJHUU,188.37,2020-04-20 17:52:09
FZ9NL,J9DF9,2.15,2020-04-20 18:36:06
LBQP3,NVZ0E,89.10,2020-04-20 20:05:04
45T8O,VQBFV,16.04,2020-04-20 20:34:17
494VG,PDN27,50.89,2020-04-20 20:39:08
L8ZPA,QJBYV,100.65,2020-04-20 20:40:43
JSTWK,2OOQ7,85.04,2020-04-20 21:05:43
0J894,PUJID,24.58,2020-04-20 21:10:01
G2Q4I,JUMY7,99.14,2020-04-20 21:34:58
83CDB,BB87K,8.91,2020-04-20 21:44:10
391TA,Z71IC,31.60,2020-04-20 22:03:36
9LNGA,AEDWX,10.62,2020-04-20 22:06:18
7SNQY,J25O4,24.45,2020-04-20 22:20:45
Z7N63,OT1Y8,4.94,2020-04-20 22:25:47
JZURG,JSSTI,16.15,2020-04-20 22:48:05
LFVWA,HDPS2,3.40,2020-04-20 23:11:43
RLL6V,LGDZM,22.72,2020-04-20 23:33:31
BV6OU,PR4DS,2.44,2020-04-20 23:38:45
MDM2Y,T8K20,21.48,2020-04-20 23:48:30
M1KHL,8BQJ4,45.54,2020-04-20 23:57:48
ILP5K,UBE9R,36.78,2020-04-21 00:22:49
54MD7,FP319,30.30,2020-04-21 00:49:23
0HL7H,OZMP7,31.50,2020-04-21 00:50:27
3GWDD,F5BQ6,25.74,2020-04-21 01:08:07
MKG4D,317HU,12.46,2020-04-21 02:16:22
GA7ND,SOH9J,71.70,2020-04-21 03:09:46
9HPAS,BJE5W,10.22,2020-04-21 03:30:49
CZF44,KKKP1,92.63,2020-04-21 03:41:00
B3WRQ,YNBMD,38.50,2020-04-21 04:11:34
PNXTP,CLA88,18.16,2020-04-21 04:21:23
MB34L,9ICKE,24.40,2020-04-21 04:24:24
X087B,O3JF9,76.04,2020-04-21 05:20:21
NRY83,9YL78,36.00,2020-04-21 05:25:52
0SZT4,F170M,9.75,2020-04-21 06:40:39
PS63F,S0HXC,24.51,2020-04-21 06:55:39
EVM6I,DFB5M,12.23,2020-04-21 07:21:56
FQ260,HNCO0,13.01,2020-04-21 07:28:04
3E80M,AKOM3,56.40,2020-04-21 07:38:08
TUR86,2XPFC,33.30,2020-04-21 07:50:39
Q343T,XRF34,46.28,2020-04-21 08:40:26
SNXG1,C00SD,74.08,2020-04-21 08:47:23
BYCXN,0BNL2,13.80,2020-04-21 09:10:02
00JVG,HSPEL,36.70,2020-04-21 09:48:35
H6SVE,UWHUD,7.38,2020-04-21 10:03:37
3CMJ3,5TXDH,8.00,2020-04-21 10:14:05
C91KX,EVQFW,8.58,2020-04-21 10:40:46
OLLXJ,DNRZK,133.56,2020-04-21 10:45:31
MDWAR,7R6VY,12.40,2020-04-21 10:53:26
ZEUSY,MEORK,48.14,2020-04-21 11:40:19
YGXF1,T39DZ,66.80,2020-04-21 14:07:48
9RSQX,3IWFN,334.00,2020-04-21 14:12:56
PGCG6,YUEP0,20.16,2020-04-21 14:54:05
6V05T,4IWK1,21.54,2020-04-21 16:12:31
L3Z3K,YUETG,53.41,2020-04-21 16:45:13
113P1,XDM7V,14.36,2020-04-21 16:48:28
UA3VH,R1ED8,79.64,2020-04-21 17:09:18
3SXSU,K1C0N,111.70,2020-04-21 17:49:32
NQPS0,RMYQZ,28.24,2020-04-21 18:00:23
VQ69N,XSZG5,9.72,2020-04-21 18:02:59
S6OY0,V269N,19.32,2020-04-21 18:20:46
EC83O,WH1QI,245.70,2020-04-21 18:26:53
D0YRV,SI7AZ,156.04,2020-04-21 18:58:04
1E6Q8,G2T3A,10.80,2020-04-21 19:02:26
NTZK7,R5TL8,22.80,2020-04-21 19:02:32
R3RX5,RSWDC,6.26,2020-04-21 19:08:46
345P5,Z0MTJ,25.26,2020-04-21 19:53:03
WFNU3,J8G7K,31.41,2020-04-21 20:08:49
M4W3N,E54A7,23.55,2020-04-21 20:44:07
IDVIM,EW524,7.34,2020-04-21 20:51:19
EVXYT,1PZOC,55.65,2020-04-21 20:56:11
SSFNN,UXXHR,60.16,2020-04-21 22:06:03
Z372Y,VD2PI,81.06,2020-04-21 23:20:03
DHH8B,QYGN2,5.82,2020-04-22 00:34:25
PQSG3,0N8M5,91.77,2020-04-22 01:02:01
XWSFF,Y4CS4,124.78,2020-04-22 01:41:53
1B0PS,STAAJ,67.48,2020-04-22 02:27:40
9H6VV,TY59P,5.97,2020-04-22 02:45:46
0XPKD,38893,3.37,2020-04-22 03:02:16
4HK7W,1C8ID,39.10,2020-04-22 03:03:07
0IJE5,0V69G,60.15,2020-04-22 03:17:27
QD7DC,GBXVP,144.84,2020-04-22 03:18:56
Z53RP,Z37EC,30.30,2020-04-22 03:32:23
SQT4B,7UB85,91.00,2020-04-22 04:07:45
Q5J4V,R5NKI,106.54,2020-04-22 04:26:15
J31DX,GQK8E,107.64,2020-04-22 04:26:39
JGZKI,7WCEW,44.46,2020-04-22 04:27:22
JT7E2,2215J,16.87,2020-04-22 04:31:19
R1CFK,5WZMV,3.80,2020-04-22 05:11:37
ANAHM,26MPS,5.45,2020-04-22 05:17:20
HJQ70,L1CU5,2.21,2020-04-22 05:54:17
25B2N,UTXF0,197.88,2020-04-22 07:11:11
WH7RI,H2MPS,43.60,2020-04-22 07:34:38
C6RPG,EOUBN,140.22,2020-04-22 07:36:51
MFFDI,VBMJD,9.00,2020-04-22 07:44:40
7PT7D,VLRTI,2.46,2020-04-22 08:11:30
W8G0P,W94Q1,19.08,2020-04-22 08:26:30
JUMM6,80FRI,31.02,2020-04-22 08:52:21
0W6WO,FXHK0,53.37,2020-04-22 09:12:14
UQUWO,2WGBM,86.40,2020-04-22 09:20:53
9LBXW,EXCWC,81.40,2020-04-22 09:57:36
TLLEG,1I42T,5.71,2020-04-22 10:02:13
ASOVT,9ZOB4,69.56,2020-04-22 10:15:27
Y7HFY,W10Z4,77.86,2020-04-22 11:06:19
KIGAN,U7GTL,23.17,2020-04-22 12:16:38
RL94X,HNCZY,2.80,2020-04-22 12:58:04
8H7NB,IWST3,44.96,2020-04-22 12:58:34
XMZS8,SXHAX,7.92,2020-04-22 13:10:25
9298L,PKL98,139.66,2020-04-22 13:36:20
4MSS0,YTONZ,87.36,2020-04-22 13:41:30
4SNFG,71SWA,433.23,2020-04-22 14:25:10
32976,4UNSJ,183.60,2020-04-22 14:26:29
Z260Z,U7T9L,7.56,2020-04-22 15:19:43
C3IED,J5V1A,56.96,2020-04-22 15:19:48
YTKF1,AR5PW,71.05,2020-04-22 17:14:04
IMKT6,OZYKG,1.98,2020-04-22 17:45:45
5SONH,RJY76,3.88,2020-04-22 18:15:47
GPY8K,6M9BY,117.24,2020-04-22 18:19:09
VVQP1,QALA3,48.20,2020-04-22 18:23:08
564CD,2XU86,7.53,2020-04-22 18:26:14
WEHL2,UHNGO,29.00,2020-04-22 18:39:34
Y5B0M,85ZZE,24.18,2020-04-22 19:18:24
T8C8Z,IMKIL,35.43,2020-04-22 19:31:30
LGJAP,IPPKO,12.15,2020-04-22 19:32:21
7NH4D,WLADQ,13.38,2020-04-22 19:37:38
8I9C9,B5IAO,1.98,2020-04-22 19:43:16
DZBPW,LB8V3,108.84,2020-04-22 20:14:06
K611F,RJ960,5.41,2020-04-22 21:01:52
TAP68,3XPCA,5.32,2020-04-22 21:04:16
D53L3,GVXQR,44.66,2020-04-22 21:25:11
JBJWZ,RVUAW,151.90,2020-04-22 21:45:33
SM9YZ,NBQ89,101.52,2020-04-22 21:52:09
SZCYH,ASTX7,8.91,2020-04-22 22:39:59
QVBS0,7VLCE,62.38,2020-04-22 22:41:40
9319P,T25HB,62.75,2020-04-22 23:23:58
3MBWB,JTY81,6.93,2020-04-23 01:46:03
P8AWO,03MKF,20.95,2020-04-23 02:06:13
F4YK2,YJQLQ,21.97,2020-04-23 02:15:47
EAQXU,OUSUD,13.37,2020-04-23 02:40:04
XLXRN,R2KB8,88.52,2020-04-23 02:47:28
Q4HY8,N3YXQ,17.34,2020-04-23 02:48:12
DJ9Q8,6E7BD,37.92,2020-04-23 03:35:41
3RSXW,HE9DX,40.77,2020-04-23 05:56:32
EL6UJ,4WLD5,65.66,2020-04-23 06:17:11
D3QCH,0PJ3Z,72.10,2020-04-23 06:36:19
